source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,variant_count,phase3a4_mechanism
german_rem_v21,German,base_form_suffix_extended_K4,40814041441,hmm_space_free,categorical_hmm,16,657,10000,5816114164789730782,3.5315059848143435,3.144555007446242,0.3869509773681017,0.10957109489039818,0.3607798103115425,0.4131448764299316,1.0,0.0,True,True,4,base_form_suffix_extended
german_rem_v21,German,base_form_suffix_extended_K4,40814041441,hmm_token_aware,categorical_hmm,16,657,10000,455529553613534649,3.0691972809585204,2.6919358680892094,0.37726141286931103,0.12291859347389078,0.354335317135341,0.39897329422219896,1.0,0.0,True,True,4,base_form_suffix_extended
german_rem_v21,German,base_form_suffix_extended_K4,40814041441,slot_grammar,finite_template_slot_grammar,16,657,10000,5328338726154649906,3.053734325654386,2.6016914268627502,0.45204289879163584,0.14802954369475718,0.4316423486350317,0.4720941175722244,1.0,0.0,True,True,4,base_form_suffix_extended
german_rem_v21,German,base_form_suffix_extended_K4,40814041441,token_markov,exact_token_markov,1,657,10000,340226069736560137,2.5858716193423175,2.6016914268627502,-0.01581980752043277,-0.006117785354114558,-0.0337612962511185,0.0019913256885981316,0.0421,0.9579,False,False,4,base_form_suffix_extended
german_rem_v21,German,base_form_suffix_extended_K4,40814041441,copy_edit,local_copy_edit,16,657,10000,5158335490320456533,4.097286395866516,2.6016914268627502,1.4955949690037658,0.3650208514866262,1.4670929727452708,1.5240296052076467,1.0,0.0,True,True,4,base_form_suffix_extended
