source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich
latin_udante_ud218,Latin,transposition,40814041439,hmm_space_free,categorical_hmm,16,106,10000,2777617751646957889,4.000390738384945,4.045750779761793,-0.04536004137684824,-0.011338902708079246,-0.056719766929256746,-0.03394716367888794,0.0,1.0,False,False
latin_udante_ud218,Latin,transposition,40814041439,hmm_token_aware,categorical_hmm,16,106,10000,2302561497639028325,3.932934586548579,3.994326316408996,-0.061391729860416966,-0.015609649362180678,-0.07094595472221259,-0.052214142018438006,0.0,1.0,False,False
latin_udante_ud218,Latin,transposition,40814041439,slot_grammar,finite_template_slot_grammar,1,106,10000,620319490975581212,3.9189860304847124,3.9871890687014195,-0.06820303821670715,-0.017403235859014154,-0.07681370619781329,-0.05989687724781312,0.0,1.0,False,False
latin_udante_ud218,Latin,transposition,40814041439,token_markov,exact_token_markov,1,106,10000,3891998603144732565,4.153796988071576,3.9871890687014195,0.16660791937015684,0.040109788670125934,0.16236853298909087,0.170733542902233,1.0,0.0,True,True
latin_udante_ud218,Latin,transposition,40814041439,copy_edit,local_copy_edit,16,106,10000,2134268119912555270,3.91683809179665,3.9871890687014195,-0.07035097690476944,-0.017961165423741043,-0.0789950122685321,-0.06166697395571588,0.0,1.0,False,False
