replicate,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event
379,2.6834660823741077,2.637598756463792,0.045867325910315504
380,2.6520241067249066,2.6115080620466906,0.04051604467821601
381,2.5916913312209635,2.5478726112032515,0.04381872001771203
382,2.769636107873087,2.7676691089297805,0.0019669989433066526
383,2.6742138056732423,2.629946665737429,0.044267139935813216
384,2.499063407802153,2.441342128758236,0.05772127904391677
385,2.633148450143305,2.592441280238528,0.040707169904777185
386,2.6710759758397873,2.643461341567809,0.0276146342719783
387,2.849625681883825,2.866113962262715,-0.016488280378890163
388,2.6979216568504927,2.66325906962911,0.0346625872213826
389,2.590362514565059,2.538060537740017,0.052301976825041674
390,2.682678905430342,2.637943476672406,0.04473542875793601
391,2.6214720562182507,2.560721907768482,0.06075014844976856
392,2.6147684879430746,2.5861083946235115,0.028660093319563096
393,2.7388079754497294,2.722673745480889,0.016134229968840508
394,2.9810961010316572,2.9933022523465955,-0.012206151314938296
395,2.669688102276789,2.634275925666779,0.03541217661001017
396,2.8214991220670247,2.8409465540421075,-0.019447431975082807
397,2.7156829886488274,2.6743371967885143,0.041345791860313064
398,2.8679404600354097,2.8613335982506363,0.006606861784773432
399,2.6632068333502197,2.636117900900309,0.02708893244991062
400,2.6854907958775622,2.6336070084082515,0.05188378746931077
401,2.6245794842636117,2.569774882393781,0.054804601869830716
402,2.7328965913552854,2.69332113303217,0.0395754583231156
403,2.6993327713118167,2.678675996022056,0.02065677528976062
404,2.5499571281478888,2.4966574616920214,0.05329966645586737
405,2.707889957005064,2.685540252589654,0.022349704415409732
406,2.678951728871583,2.6535181426740437,0.025433586197539437
407,2.8208589869261074,2.839181004992685,-0.018322018066577517
408,2.867603429520035,2.877339077724944,-0.009735648204908909
409,2.634531462505049,2.5972968448300513,0.03723461767499758
410,2.668503864493376,2.641476924017461,0.027026940475914696
411,2.6180749306237714,2.5631315219507553,0.05494340867301606
412,2.5392017998359444,2.475825364098836,0.0633764357371085
413,2.6142983630852763,2.568713633830751,0.0455847292545255
414,2.730134839360215,2.721351899699219,0.008782939660996192
415,2.656571541791347,2.6303873197050924,0.026184222086254483
416,3.0206981024468,3.0477525320601395,-0.027054429613339703
417,2.6894257379152022,2.6418207567718177,0.04760498114338452
418,2.848594382465463,2.8317581131570804,0.01683626930838278
419,2.6690396888945056,2.639152742907519,0.029886945986986824
420,2.5865177017953247,2.525975756739963,0.0605419450553617
421,2.9734724580507224,3.0011185050475757,-0.027646046996853357
422,2.832194748624552,2.823640033171229,0.00855471545332298
423,2.7530781790420753,2.754681499003429,-0.0016033199613536553
424,2.675521714089075,2.6295063854581815,0.046015328630893304
425,2.4740485754512,2.4014173912929304,0.07263118415826941
426,2.7393246257562978,2.725209371302134,0.01411525445416384
427,2.6499474852049416,2.6056127303944696,0.044334754810472
428,2.6940764556517434,2.6481344358201198,0.045942019831623604
429,2.722368522302542,2.69611297167161,0.02625555063093188
