source_id,language,target_count,seed,master_codebook_sha256,reserved_test_encoded,train_active_target_word_types,train_cipher_glyph_alphabet_size,train_exact_cipher_token_recurrence_fraction,train_max_realized_variants_per_target_word,train_mean_pairwise_hamming_distance_within_variant_family,train_mean_realized_variants_per_target_word_present,train_round_trip_accuracy,train_same_surface_probability_given_same_target_plaintext_word,train_target_code_collision_count,train_targeted_token_fraction,train_targeted_tokens,train_targeted_variant_utilization_fraction,train_tokens,train_unique_cipher_tokens,validation_active_target_word_types,validation_cipher_glyph_alphabet_size,validation_exact_cipher_token_recurrence_fraction,validation_max_realized_variants_per_target_word,validation_mean_pairwise_hamming_distance_within_variant_family,validation_mean_realized_variants_per_target_word_present,validation_round_trip_accuracy,validation_same_surface_probability_given_same_target_plaintext_word,validation_target_code_collision_count,validation_targeted_token_fraction,validation_targeted_tokens,validation_targeted_variant_utilization_fraction,validation_tokens,validation_unique_cipher_tokens
german_rem_v21,German,64,40814041439,43a30f9a0d94aebd9be6de5faa2f4e271c6a0002a310d8a4f601bdb2a3326024,False,64,60,0.7504421022847846,4,1.0,4.0,1.0,0.2497157039336615,0,0.43750442102284787,6185,1.0,14137,3528,64,56,0.5453931825852177,4,1.0,3.640625,1.0,0.2522704339051463,0,0.42996962537968275,1274,0.91015625,2963,1347
german_rem_v21,German,64,40814041440,068a9c2764361754b493ebd2c8c2220e71074013585030dfc8f808ade0592b56,False,64,60,0.7504421022847846,4,1.0,4.0,1.0,0.25059971943921044,0,0.43750442102284787,6185,1.0,14137,3528,64,56,0.5433682078974013,4,1.0,3.734375,1.0,0.24962760078804477,0,0.42996962537968275,1274,0.93359375,2963,1353
german_rem_v21,German,64,40814041441,865a08f621c87bd167e269af0eaa50cb6e2a60505bf3fbfbb9e823b511182454,False,64,60,0.7504421022847846,4,1.0,4.0,1.0,0.24966174993567022,0,0.43750442102284787,6185,1.0,14137,3528,64,56,0.5440431994600068,4,1.0,3.703125,1.0,0.2510210946134256,0,0.42996962537968275,1274,0.92578125,2963,1351
german_rem_v21,German,64,40814041442,1bd7f29a312aa2d428bde9c565cfa3c55c178c009f2bacd4728fd3228a7ed592,False,64,60,0.7504421022847846,4,1.0,4.0,1.0,0.24910768387937546,0,0.43750442102284787,6185,1.0,14137,3528,64,56,0.5433682078974013,4,1.0,3.734375,1.0,0.24732112824948344,0,0.42996962537968275,1274,0.93359375,2963,1353
german_rem_v21,German,256,40814041438,9adc188d78730942588e2b950fcb7ff85edd36fc7a42b29dd9d1dee759e38d7c,False,256,60,0.7119615194171324,4,1.0,3.875,1.0,0.2503774539466505,0,0.6353540355096555,8982,0.96875,14137,4072,256,56,0.47688153898076274,4,1.0,2.58974358974359,1.0,0.24604955800851921,0,0.6172797840027,1829,0.6474358974358975,2963,1550
german_rem_v21,German,256,40814041439,43a30f9a0d94aebd9be6de5faa2f4e271c6a0002a310d8a4f601bdb2a3326024,False,256,60,0.7117493103204358,4,1.0,3.88671875,1.0,0.2498259049470771,0,0.6353540355096555,8982,0.9716796875,14137,4075,256,56,0.47586905163685456,4,1.0,2.6025641025641026,1.0,0.25218705629093574,0,0.6172797840027,1829,0.6506410256410257,2963,1553
german_rem_v21,German,256,40814041440,068a9c2764361754b493ebd2c8c2220e71074013585030dfc8f808ade0592b56,False,256,60,0.7121029921482634,4,1.0,3.8671875,1.0,0.25084765938873294,0,0.6353540355096555,8982,0.966796875,14137,4070,256,56,0.47384407694903813,4,1.0,2.628205128205128,1.0,0.24902670269775112,0,0.6172797840027,1829,0.657051282051282,2963,1559
german_rem_v21,German,256,40814041441,865a08f621c87bd167e269af0eaa50cb6e2a60505bf3fbfbb9e823b511182454,False,256,60,0.7118907830515668,4,1.0,3.87890625,1.0,0.25005604769510054,0,0.6353540355096555,8982,0.9697265625,14137,4073,256,56,0.47789402632467093,4,1.0,2.576923076923077,1.0,0.25168323180506574,0,0.6172797840027,1829,0.6442307692307693,2963,1547
german_rem_v21,German,256,40814041442,1bd7f29a312aa2d428bde9c565cfa3c55c178c009f2bacd4728fd3228a7ed592,False,256,60,0.7121029921482634,4,1.0,3.8671875,1.0,0.24913944468142094,0,0.6353540355096555,8982,0.966796875,14137,4070,256,56,0.47620654741815727,4,1.0,2.5982905982905984,1.0,0.247744240370082,0,0.6172797840027,1829,0.6495726495726496,2963,1552
german_rem_v21,German,1024,40814041438,9adc188d78730942588e2b950fcb7ff85edd36fc7a42b29dd9d1dee759e38d7c,False,1024,59,0.6370517082832284,4,1.0,2.7529296875,1.0,0.25040480532946136,0,0.8232298224517224,11638,0.688232421875,14137,5131,1024,55,0.4475194060074249,4,1.0,1.8809980806142035,1.0,0.2458004176881867,0,0.7556530543368208,2239,0.47024952015355087,2963,1637
german_rem_v21,German,1024,40814041439,43a30f9a0d94aebd9be6de5faa2f4e271c6a0002a310d8a4f601bdb2a3326024,False,1024,59,0.6366272900898352,4,1.0,2.7587890625,1.0,0.24981456669598184,0,0.8232298224517224,11638,0.689697265625,14137,5137,1024,55,0.44920688491393856,4,1.0,1.871401151631478,1.0,0.2521565422682285,0,0.7556530543368208,2239,0.4678502879078695,2963,1632
german_rem_v21,German,1024,40814041440,068a9c2764361754b493ebd2c8c2220e71074013585030dfc8f808ade0592b56,False,1024,59,0.6375468628421872,4,1.0,2.74609375,1.0,0.2508258422213434,0,0.8232298224517224,11638,0.6865234375,14137,5124,1024,55,0.4471819102261222,4,1.0,1.8829174664107486,1.0,0.24916008353763733,0,0.7556530543368208,2239,0.47072936660268716,2963,1638
german_rem_v21,German,1024,40814041441,865a08f621c87bd167e269af0eaa50cb6e2a60505bf3fbfbb9e823b511182454,False,1024,59,0.6366272900898352,4,1.0,2.7587890625,1.0,0.25007820661893604,0,0.8232298224517224,11638,0.689697265625,14137,5137,1024,55,0.4525818427269659,4,1.0,1.8522072936660268,1.0,0.2518841369290838,0,0.7556530543368208,2239,0.4630518234165067,2963,1622
