source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,target_count,phase3a2_mechanism
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041438,token_markov,exact_token_markov,1,387,10000,4712509623917833078,2.2769755381649284,2.768197400172117,-0.49122186200718865,-0.21573436067876095,-0.5210040275254184,-0.4626879793620401,0.0,1.0,False,False,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041438,copy_edit,local_copy_edit,16,387,10000,42339479764420203,4.4076145577392625,2.768197400172117,1.6394171575671455,0.3719511168889572,1.6109849313296107,1.6668483806974983,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041439,hmm_space_free,categorical_hmm,16,387,10000,5102358237341391941,3.8992017111175534,3.3442788587757692,0.5549228523417842,0.14231704165485126,0.5289456867610953,0.5809594085478725,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,2968363706920705246,3.3396688915985764,2.775121968226552,0.5645469233720242,0.16904278289150887,0.5432294198799908,0.5858078289095167,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,3399800237789420860,3.23198500670746,2.751833559361283,0.48015144734617676,0.14856239937676086,0.45758203374133183,0.5025710650051738,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041439,token_markov,exact_token_markov,1,387,10000,4861643469845557777,2.2657528643084253,2.751833559361283,-0.4860806950528578,-0.21453385438010875,-0.5151330431485672,-0.457153869978625,0.0,1.0,False,False,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041439,copy_edit,local_copy_edit,16,387,10000,8217702520530895182,4.418012674967053,2.751833559361283,1.66617911560577,0.3771331678260057,1.6372394213266466,1.6961432882913718,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041440,hmm_space_free,categorical_hmm,16,387,10000,4165402215282401959,4.024684328177083,3.373209896417491,0.6514744317595924,0.16186969676070662,0.6240158607642794,0.679013960152756,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,4114336935681201741,3.375781991943903,2.7816784947473767,0.5941034971965262,0.17598988874705712,0.5715750396835612,0.6161740073444856,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,7139319646499320556,3.2259209775031494,2.75890560534208,0.4670153721610695,0.14476962561015294,0.44373301140576155,0.4904735925573498,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041440,token_markov,exact_token_markov,1,387,10000,7445583076038927184,2.2708791015098946,2.75890560534208,-0.4880265038321854,-0.21490642258660952,-0.5180272536124486,-0.45813064729209485,0.0,1.0,False,False,256,related_multi_code_nomenclator_coverage
