source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich
french_profiterole_ud218,French,nomenclator,40814041440,hmm_space_free,categorical_hmm,16,387,10000,2536177994661447851,3.697138133510832,3.348298322170638,0.34883981134019404,0.09435401078967343,0.3181360961362104,0.37982906968430674,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,6793325063971842362,3.0924010239346424,2.756008532526948,0.33639249140769456,0.10878035830543187,0.31121105010338745,0.3615594059634198,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,3528533733455910386,3.3285386898416607,2.7380031885731486,0.5905355012685121,0.17741584409721967,0.5669676181487506,0.6139630271334499,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041440,token_markov,exact_token_markov,1,387,10000,1328267781328966991,2.222116801353068,2.7380031885731486,-0.5158863872200805,-0.23215988777275443,-0.5565880898385613,-0.47542950296553305,0.0,1.0,False,False
french_profiterole_ud218,French,nomenclator,40814041440,copy_edit,local_copy_edit,16,387,10000,2084696886781035918,4.14635785215879,2.7380031885731486,1.4083546635856412,0.3396606645642959,1.377698449277563,1.4388864076346475,1.0,0.0,True,True
