source_id,language,seed,model,lag,match_rate,matches,pairs,eligible_family_count
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,7,0.021480221182475542,202,9404,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,8,0.030158901740352396,279,9251,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,9,0.03242470872719279,295,9098,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,10,0.03454443823365008,309,8945,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,11,0.04037761601455869,355,8792,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,12,0.047922213219122586,414,8639,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,13,0.05043601225547961,428,8486,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,14,0.05340213608544342,445,8333,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,15,0.06051344743276284,495,8180,153
german_gutenberg_simplicissimus_55171,German,40814041438,cycle_shuffle_k16,16,0.060421078858851375,485,8027,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,1,0.06394109668668863,660,10322,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,2,0.060379585013275644,614,10169,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,3,0.06339856230031948,635,10016,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,4,0.058907026259758695,581,9863,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,5,0.06364572605561276,618,9710,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,6,0.06581563252066548,629,9557,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,7,0.06475967673330497,609,9404,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,8,0.06453356393903362,597,9251,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,9,0.06111233238074302,556,9098,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,10,0.06059250978200112,542,8945,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,11,0.05834849863512284,513,8792,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,12,0.06030790600763977,521,8639,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,13,0.06775866132453452,575,8486,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,14,0.06804272170886835,567,8333,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,15,0.06650366748166259,544,8180,153
german_gutenberg_simplicissimus_55171,German,40814041438,iid_k16,16,0.0651551015323284,523,8027,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,1,0.0,0,10322,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,2,0.0,0,10169,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,3,0.0,0,10016,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,4,0.0,0,9863,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,5,0.0,0,9710,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,6,0.0,0,9557,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,7,0.0,0,9404,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,8,0.0,0,9251,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,9,0.0,0,9098,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,10,0.0,0,8945,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,11,0.0,0,8792,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,12,0.0,0,8639,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,13,0.0,0,8486,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,14,0.0,0,8333,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,15,0.0,0,8180,153
german_gutenberg_simplicissimus_55171,German,40814041439,fixed_cycle_k16,16,1.0,8027,8027,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,1,0.0030032939352838597,31,10322,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,2,0.008457075425312223,86,10169,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,3,0.010583067092651758,106,10016,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,4,0.014701409307512927,145,9863,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,5,0.01987641606591143,193,9710,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,6,0.023019776080359947,220,9557,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,7,0.023819651212250107,224,9404,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,8,0.027564587612150037,255,9251,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,9,0.03187513739283359,290,9098,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,10,0.03174958077138066,284,8945,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,11,0.03958143767060965,348,8792,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,12,0.04468109734923024,386,8639,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,13,0.049728965354701865,422,8486,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,14,0.05364214568582743,447,8333,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,15,0.0589242053789731,482,8180,153
german_gutenberg_simplicissimus_55171,German,40814041439,cycle_shuffle_k16,16,0.06864332876541672,551,8027,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,1,0.06442549893431505,665,10322,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,2,0.05969121840888976,607,10169,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,3,0.0637979233226837,639,10016,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,4,0.06022508364594951,594,9863,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,5,0.06416065911431514,623,9710,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,6,0.061630218687872766,589,9557,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,7,0.05923011484474692,557,9404,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,8,0.060209707058696355,557,9251,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,9,0.06144207518135854,559,9098,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,10,0.06171045276690889,552,8945,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,11,0.06278434940855324,552,8792,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,12,0.06655862947100359,575,8639,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,13,0.06257365071883102,531,8486,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,14,0.05988239529581183,499,8333,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,15,0.06246943765281174,511,8180,153
german_gutenberg_simplicissimus_55171,German,40814041439,iid_k16,16,0.06166687429924007,495,8027,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,1,0.0,0,10322,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,2,0.0,0,10169,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,3,0.0,0,10016,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,4,0.0,0,9863,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,5,0.0,0,9710,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,6,0.0,0,9557,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,7,0.0,0,9404,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,8,0.0,0,9251,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,9,0.0,0,9098,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,10,0.0,0,8945,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,11,0.0,0,8792,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,12,0.0,0,8639,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,13,0.0,0,8486,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,14,0.0,0,8333,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,15,0.0,0,8180,153
german_gutenberg_simplicissimus_55171,German,40814041440,fixed_cycle_k16,16,1.0,8027,8027,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,1,0.0031001743848091453,32,10322,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,2,0.007375356475562985,75,10169,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,3,0.01228035143769968,123,10016,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,4,0.013991686099564027,138,9863,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,5,0.018537590113285273,180,9710,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,6,0.021136339855603224,202,9557,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,7,0.027435133985538068,258,9404,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,8,0.02929413036428494,271,9251,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,9,0.03099582325785887,282,9098,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,10,0.03532699832308552,316,8945,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,11,0.04367606915377616,384,8792,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,12,0.043870818381757146,379,8639,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,13,0.05008248880509074,425,8486,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,14,0.0500420016800672,417,8333,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,15,0.05550122249388753,454,8180,153
german_gutenberg_simplicissimus_55171,German,40814041440,cycle_shuffle_k16,16,0.06378472654790084,512,8027,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,1,0.06713815152102305,693,10322,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,2,0.06470646081227259,658,10169,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,3,0.061202076677316294,613,10016,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,4,0.06570009125012674,648,9863,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,5,0.06611740473738414,642,9710,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,6,0.061630218687872766,589,9557,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,7,0.06518502764780944,613,9404,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,8,0.0617230569668144,571,9251,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,9,0.0607825895801275,553,9098,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,10,0.06182224706539966,553,8945,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,11,0.06346678798908098,558,8792,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,12,0.06412779256858432,554,8639,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,13,0.06410558567051615,544,8486,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,14,0.06432257290291611,536,8333,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,15,0.06246943765281174,511,8180,153
german_gutenberg_simplicissimus_55171,German,40814041440,iid_k16,16,0.06278809019558988,504,8027,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,1,0.0,0,10322,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,2,0.0,0,10169,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,3,0.0,0,10016,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,4,0.0,0,9863,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,5,0.0,0,9710,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,6,0.0,0,9557,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,7,0.0,0,9404,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,8,0.0,0,9251,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,9,0.0,0,9098,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,10,0.0,0,8945,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,11,0.0,0,8792,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,12,0.0,0,8639,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,13,0.0,0,8486,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,14,0.0,0,8333,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,15,0.0,0,8180,153
german_gutenberg_simplicissimus_55171,German,40814041441,fixed_cycle_k16,16,1.0,8027,8027,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,1,0.0027126525867080024,28,10322,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,2,0.0068836660438587865,70,10169,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,3,0.010383386581469648,104,10016,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,4,0.013079184832201156,129,9863,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,5,0.01709577754891864,166,9710,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,6,0.02134561054724286,204,9557,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,7,0.027435133985538068,258,9404,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,8,0.0298346124743271,276,9251,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,9,0.03044625192349967,277,9098,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,10,0.037003912800447174,331,8945,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,11,0.04390354868061874,386,8792,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,12,0.04363931010533627,377,8639,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,13,0.04678293660146123,397,8486,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,14,0.054602184087363496,455,8333,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,15,0.05941320293398533,486,8180,153
german_gutenberg_simplicissimus_55171,German,40814041441,cycle_shuffle_k16,16,0.062414351563473275,501,8027,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,1,0.0634566944390622,655,10322,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,2,0.058216147113777164,592,10169,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,3,0.06559504792332269,657,10016,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,4,0.06002230558653553,592,9863,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,5,0.06364572605561276,618,9710,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,6,0.0659202678664853,630,9557,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,7,0.06252658443215653,588,9404,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,8,0.06356069614095773,588,9251,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,9,0.058804132776434384,535,9098,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,10,0.05667970933482393,507,8945,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,11,0.05959963603275705,524,8792,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,12,0.060770922560481534,525,8639,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,13,0.06174876266792364,524,8486,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,14,0.0656426257050282,547,8333,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,15,0.06222493887530562,509,8180,153
german_gutenberg_simplicissimus_55171,German,40814041441,iid_k16,16,0.06278809019558988,504,8027,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,1,0.0,0,10322,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,2,0.0,0,10169,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,3,0.0,0,10016,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,4,0.0,0,9863,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,5,0.0,0,9710,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,6,0.0,0,9557,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,7,0.0,0,9404,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,8,0.0,0,9251,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,9,0.0,0,9098,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,10,0.0,0,8945,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,11,0.0,0,8792,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,12,0.0,0,8639,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,13,0.0,0,8486,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,14,0.0,0,8333,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,15,0.0,0,8180,153
german_gutenberg_simplicissimus_55171,German,40814041442,fixed_cycle_k16,16,1.0,8027,8027,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,1,0.0025188916876574307,26,10322,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,2,0.008457075425312223,86,10169,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,3,0.011681309904153355,117,10016,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,4,0.012166683564838285,120,9863,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,5,0.01658084449021627,161,9710,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,6,0.02186878727634195,209,9557,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,7,0.024138664398128454,227,9404,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,8,0.028861744676251216,267,9251,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,9,0.03451307979775775,314,9098,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,10,0.03845723868082728,344,8945,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,11,0.044358507734303915,390,8792,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,12,0.042250260446810975,365,8639,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,13,0.05043601225547961,428,8486,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,14,0.0562822512900516,469,8333,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,15,0.0597799511002445,489,8180,153
german_gutenberg_simplicissimus_55171,German,40814041442,cycle_shuffle_k16,16,0.06116855612308459,491,8027,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,1,0.06316605309048634,652,10322,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,2,0.06283803717179663,639,10169,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,3,0.06180111821086262,619,10016,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,4,0.06549731319071277,646,9863,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,5,0.06488156539649846,630,9710,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,6,0.06309511352935021,603,9557,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,7,0.06465333900467886,608,9404,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,8,0.06042589990271322,559,9251,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,9,0.06177181798197406,562,9098,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,10,0.05790944661822247,518,8945,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,11,0.06380800727934485,561,8792,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,12,0.05938187290195625,513,8639,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,13,0.06422342682064577,545,8486,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,14,0.060602424096963876,505,8333,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,15,0.06149144254278729,503,8180,153
german_gutenberg_simplicissimus_55171,German,40814041442,iid_k16,16,0.06490594244425066,521,8027,153
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,1,0.0,0,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,2,0.0,0,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,3,0.0,0,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,4,0.0,0,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,5,0.0,0,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,6,0.0,0,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,7,0.0,0,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,8,0.0,0,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,9,0.0,0,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,10,0.0,0,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,11,0.0,0,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,12,0.0,0,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,13,0.0,0,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,14,0.0,0,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,15,0.0,0,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,fixed_cycle_k16,16,1.0,6933,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,1,0.0031414787389206777,28,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,2,0.007402345974262613,65,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,3,0.011793270898369753,102,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,4,0.013619819185159093,116,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,5,0.01872391174716756,157,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,6,0.023264267539076698,192,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,7,0.024750646472109346,201,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,8,0.031543372136687946,252,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,9,0.03360061092019855,264,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,10,0.03572815533980583,276,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,11,0.039378374818912154,299,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,12,0.04490014743331993,335,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,13,0.04775549188156638,350,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,14,0.04974294845074337,358,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,15,0.0570417551309271,403,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,cycle_shuffle_k16,16,0.06591663060724073,457,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,1,0.06282957477841355,560,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,2,0.06491288008199522,570,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,3,0.06335992600300613,548,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,4,0.06211107197369966,529,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,5,0.06308884913536077,529,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,6,0.06300739125166606,520,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,7,0.06440093584533925,523,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,8,0.06158467893353361,492,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,9,0.059310169275805014,466,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,10,0.06304207119741101,487,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,11,0.060450414855788226,459,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,12,0.06178796407988205,461,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,13,0.060854141083367445,446,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,14,0.06794497707378074,489,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,15,0.06256192498230714,442,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041438,iid_k16,16,0.05697389297562383,395,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,1,0.0,0,8913,132
