source_id,language,factorization,seed,master_key_sha256,parent_phase3a4_master_key_sha256,reserved_test_encoded,train_abstract_token_identity_sha256,train_abstract_variant_index_entropy_bits,train_base_form_preservation_fraction,train_base_form_recovery_accuracy,train_cipher_glyph_alphabet_size,train_exact_cipher_token_recurrence_fraction,train_factorization,train_joint_affix_pair_entropy_bits,train_max_realized_surface_forms_per_plaintext_word,train_mean_realized_surface_forms_per_plaintext_word_present,train_nominal_variant_entropy_bits,train_nominal_whole_token_variant_count,train_phase3a4_k16_variant_schedule_accuracy,train_plaintext_types_with_multiple_observed_base_forms,train_realized_affix_pairs,train_realized_variant_indices,train_round_trip_accuracy,train_same_surface_probability_given_same_plaintext_word,train_slot_a_counts_json,train_slot_a_entropy_bits,train_slot_a_states,train_slot_b_counts_json,train_slot_b_entropy_bits,train_slot_b_states,train_suffix_length_glyphs,train_token_coverage_fraction,train_token_length_plus_two_accuracy,train_tokens,train_unique_cipher_tokens,train_unique_plaintext_word_types,train_variant_index_counts_json,validation_abstract_token_identity_sha256,validation_abstract_variant_index_entropy_bits,validation_base_form_preservation_fraction,validation_base_form_recovery_accuracy,validation_cipher_glyph_alphabet_size,validation_exact_cipher_token_recurrence_fraction,validation_factorization,validation_joint_affix_pair_entropy_bits,validation_max_realized_surface_forms_per_plaintext_word,validation_mean_realized_surface_forms_per_plaintext_word_present,validation_nominal_variant_entropy_bits,validation_nominal_whole_token_variant_count,validation_phase3a4_k16_variant_schedule_accuracy,validation_plaintext_types_with_multiple_observed_base_forms,validation_realized_affix_pairs,validation_realized_variant_indices,validation_round_trip_accuracy,validation_same_surface_probability_given_same_plaintext_word,validation_slot_a_counts_json,validation_slot_a_entropy_bits,validation_slot_a_states,validation_slot_b_counts_json,validation_slot_b_entropy_bits,validation_slot_b_states,validation_suffix_length_glyphs,validation_token_coverage_fraction,validation_token_length_plus_two_accuracy,validation_tokens,validation_unique_cipher_tokens,validation_unique_plaintext_word_types,validation_variant_index_counts_json
french_profiterole_ud218,French,4x4,40814041438,9078b43d2fa6e218c883474ff7919b0a25151a2eecd60f9abaab3fe7960302eb,f03aefec7a9e745f90eacb0eadc8898d009d904b376e2fcbe76419132cf09ae6,False,48ae9b37458f49de26d9e6dcce325495557dee581506d1977e2cc65bb223a0a0,3.999454268051457,1.0,1.0,40,0.48883039271485484,4x4,3.999454268051457,16,2.4430465827949677,4.0,16,1.0,0,16,16,1.0,0.0625423437726087,"{""A0001"": 3513, ""A0002"": 3496, ""A0003"": 3531, ""A0004"": 3516}",1.9999909732359202,4,"{""B0002"": 3448, ""B0008"": 3544, ""B0013"": 3505, ""B0016"": 3559}",1.9998922426786263,4,2,1.0,1.0,14056,7185,2941,"{""0"": 883, ""1"": 886, ""10"": 893, ""11"": 824, ""12"": 889, ""13"": 902, ""14"": 832, ""15"": 890, ""2"": 865, ""3"": 882, ""4"": 894, ""5"": 870, ""6"": 915, ""7"": 852, ""8"": 878, ""9"": 901}",a7a1fbda61bdabc36ea5b5905f006deaeb56433008ef2da52c4f9ba261948133,3.997220576472251,1.0,1.0,39,0.2853757616790792,4x4,3.997220576472251,16,1.9121376811594204,4.0,16,1.0,0,16,16,1.0,0.06310465392579517,"{""A0001"": 719, ""A0002"": 743, ""A0003"": 737, ""A0004"": 755}",1.9997763581278591,4,"{""B0002"": 689, ""B0008"": 760, ""B0013"": 729, ""B0016"": 776}",1.9985323893645437,4,2,1.0,1.0,2954,2111,1104,"{""0"": 200, ""1"": 194, ""10"": 183, ""11"": 171, ""12"": 178, ""13"": 184, ""14"": 181, ""15"": 176, ""2"": 195, ""3"": 166, ""4"": 199, ""5"": 192, ""6"": 170, ""7"": 176, ""8"": 183, ""9"": 206}"
french_profiterole_ud218,French,4x4,40814041439,d0a87efac3fc3bd653271f5830e6943a8bafd30d99b108eb61171609e17a9dfa,1de21b8c71e4ded6a9c64758173d63f0b2dbe7ba0502a5447eadb3896d9118f7,False,5eda2510dd3f08bdf2864da61c8cf26df504f879141da5cf55511080f728cd93,3.9984764976005143,1.0,1.0,40,0.48527319294251564,4x4,3.9984764976005143,16,2.4600476028561715,4.0,16,1.0,0,16,16,1.0,0.06252882081129654,"{""A0001"": 3486, ""A0002"": 3608, ""A0003"": 3514, ""A0004"": 3448}",1.9997965930672694,4,"{""B0001"": 3410, ""B0005"": 3535, ""B0011"": 3555, ""B0013"": 3556}",1.9997839153804136,4,2,1.0,1.0,14056,7235,2941,"{""0"": 805, ""1"": 907, ""10"": 927, ""11"": 848, ""12"": 937, ""13"": 860, ""14"": 853, ""15"": 798, ""2"": 916, ""3"": 886, ""4"": 889, ""5"": 859, ""6"": 860, ""7"": 878, ""8"": 904, ""9"": 929}",c27efd758c3f0492c4b39055aec427cb31c58cb78d42e3a95da8805bc23e9fa6,3.9973546936710065,1.0,1.0,39,0.27995937711577523,4x4,3.9973546936710065,16,1.9266304347826086,4.0,16,1.0,0,16,16,1.0,0.06374961811331002,"{""A0001"": 768, ""A0002"": 714, ""A0003"": 734, ""A0004"": 738}",1.999508494945522,4,"{""B0001"": 739, ""B0005"": 737, ""B0011"": 720, ""B0013"": 758}",1.9997604052440967,4,2,1.0,1.0,2954,2127,1104,"{""0"": 167, ""1"": 186, ""10"": 190, ""11"": 179, ""12"": 184, ""13"": 189, ""14"": 177, ""15"": 188, ""2"": 194, ""3"": 187, ""4"": 214, ""5"": 172, ""6"": 197, ""7"": 185, ""8"": 172, ""9"": 173}"
french_profiterole_ud218,French,4x4,40814041440,9314a35b65552c109d0eed36ca3859afc76aab240850b740a29c13ed286c6147,8e57269f04b133b6c89561dad5b393d76d7a6a7db9cc855d3c8fd1f6553ab1df,False,f5d9a973a6fcf590a7b9e4c541844b7886d28324d6c163be7a37116652458413,3.9993370849576033,1.0,1.0,40,0.4889015367103017,4x4,3.9993370849576033,16,2.442706562393744,4.0,16,1.0,0,16,16,1.0,0.06203928961179635,"{""A0001"": 3612, ""A0002"": 3456, ""A0003"": 3499, ""A0004"": 3489}",1.9997991846805294,4,"{""B0006"": 3566, ""B0008"": 3505, ""B0010"": 3484, ""B0014"": 3501}",1.9999438667267304,4,2,1.0,1.0,14056,7184,2941,"{""0"": 833, ""1"": 881, ""10"": 820, ""11"": 885, ""12"": 912, ""13"": 898, ""14"": 904, ""15"": 898, ""2"": 903, ""3"": 872, ""4"": 895, ""5"": 901, ""6"": 857, ""7"": 846, ""8"": 865, ""9"": 886}",09d00eb2339c188cbd05b0ae1f39f6005ad1cbae8aa9f7c4f4c315cfc895398c,3.995388906129265,1.0,1.0,39,0.2843601895734597,4x4,3.995388906129265,16,1.914855072463768,4.0,16,1.0,0,16,16,1.0,0.06330832682711565,"{""A0001"": 770, ""A0002"": 730, ""A0003"": 735, ""A0004"": 719}",1.9995215740683354,4,"{""B0006"": 739, ""B0008"": 779, ""B0010"": 708, ""B0014"": 728}",1.9991186498279379,4,2,1.0,1.0,2954,2114,1104,"{""0"": 198, ""1"": 190, ""10"": 166, ""11"": 191, ""12"": 189, ""13"": 205, ""14"": 171, ""15"": 205, ""2"": 172, ""3"": 159, ""4"": 189, ""5"": 174, ""6"": 199, ""7"": 173, ""8"": 203, ""9"": 170}"
french_profiterole_ud218,French,4x4,40814041441,3a890a0021083209edaf657651ac892593534fbcc4220519d6a2c54308eb3120,963bcdd917bc0959bf5fc4e65209ac755ffcafb26eb8b80a823727725cf8973a,False,962caccb035f83e2c4339c4e997665ad150928bf57e87a9de43703534dc0f09e,3.9985389084785368,1.0,1.0,40,0.4851309049516221,4x4,3.9985389084785368,16,2.4607276436586196,4.0,16,1.0,0,16,16,1.0,0.06251124096159073,"{""A0001"": 3455, ""A0002"": 3631, ""A0003"": 3535, ""A0004"": 3435}",1.9996528756189955,4,"{""B0004"": 3433, ""B0005"": 3565, ""B0009"": 3489, ""B0012"": 3569}",1.999812534170705,4,2,1.0,1.0,14056,7237,2941,"{""0"": 852, ""1"": 876, ""10"": 807, ""11"": 907, ""12"": 879, ""13"": 844, ""14"": 942, ""15"": 870, ""2"": 867, ""3"": 840, ""4"": 868, ""5"": 862, ""6"": 949, ""7"": 952, ""8"": 890, ""9"": 851}",5444f871d426498a0dab6e244a6d332ef245b2f1c322eb743dae53c25f82bda4,3.9970584059639713,1.0,1.0,39,0.2789438050101557,4x4,3.9970584059639713,16,1.9293478260869565,4.0,16,1.0,0,16,16,1.0,0.0605926881428426,"{""A0001"": 718, ""A0002"": 758, ""A0003"": 743, ""A0004"": 735}",1.9997243544967613,4,"{""B0004"": 747, ""B0005"": 763, ""B0009"": 717, ""B0012"": 727}",1.9995815682234492,4,2,1.0,1.0,2954,2130,1104,"{""0"": 192, ""1"": 180, ""10"": 205, ""11"": 174, ""12"": 183, ""13"": 197, ""14"": 178, ""15"": 185, ""2"": 194, ""3"": 169, ""4"": 172, ""5"": 201, ""6"": 186, ""7"": 199, ""8"": 170, ""9"": 169}"
french_profiterole_ud218,French,4x4,40814041442,b69e2b237c411c7caba395b4ce4ca8139dd85011a3b56122a6a9a6ed1b87a3a2,23e237d1fdd4bcb6eacf26a7d051a22789b254a797a58593b40a081186e5f81a,False,1ffe2cb2e2853ca7b1eca3dacc894aec7c7d31982643639a0c0cc52d78650c52,3.9990983423054383,1.0,1.0,40,0.4873363688104724,4x4,3.9990983423054383,16,2.4501870112206734,4.0,16,1.0,0,16,16,1.0,0.06265728894376206,"{""A0001"": 3463, ""A0002"": 3556, ""A0003"": 3568, ""A0004"": 3469}",1.9998640986355978,4,"{""B0004"": 3478, ""B0009"": 3443, ""B0015"": 3570, ""B0016"": 3565}",1.9998235255084327,4,2,1.0,1.0,14056,7206,2941,"{""0"": 914, ""1"": 863, ""10"": 896, ""11"": 856, ""12"": 906, ""13"": 815, ""14"": 894, ""15"": 854, ""2"": 923, ""3"": 868, ""4"": 876, ""5"": 928, ""6"": 852, ""7"": 900, ""8"": 874, ""9"": 837}",7ea4b085e0843a6b33a3488dedde927c9503c8e822a0118de4b5fd83de5cce62,3.994738514666403,1.0,1.0,39,0.2789438050101557,4x4,3.994738514666403,16,1.9293478260869565,4.0,16,1.0,0,16,16,1.0,0.06171288910010523,"{""A0001"": 759, ""A0002"": 710, ""A0003"": 730, ""A0004"": 755}",1.9994768627826394,4,"{""B0004"": 719, ""B0009"": 743, ""B0015"": 785, ""B0016"": 707}",1.9988331745011523,4,2,1.0,1.0,2954,2130,1104,"{""0"": 211, ""1"": 175, ""10"": 179, ""11"": 186, ""12"": 203, ""13"": 200, ""14"": 158, ""15"": 194, ""2"": 178, ""3"": 166, ""4"": 161, ""5"": 184, ""6"": 192, ""7"": 173, ""8"": 210, ""9"": 184}"
german_rem_v21,German,1x16,40814041438,2837b677fd08abaf2e3ae0c7841196856481430381c82745d84b01eeaeaac8a9,19156c905029cf0363647a62d3d775f8bcf2c3472cefc31d644732ddd4aaa292,False,5a4de2c295d385c475308cce68f16b0599a60951eeb624ff1d7499503b9ea9e6,3.9993299983303134,1.0,1.0,61,0.45575440333875644,1x16,3.9993299983303134,16,2.3063549160671464,4.0,16,1.0,0,16,16,1.0,0.06228070865522287,"{""A0002"": 14137}",0.0,1,"{""B0001"": 936, ""B0002"": 891, ""B0003"": 853, ""B0004"": 878, ""B0005"": 927, ""B0006"": 912, ""B0007"": 877, ""B0008"": 841, ""B0009"": 904, ""B0010"": 898, ""B0011"": 878, ""B0012"": 853, ""B0013"": 886, ""B0014"": 876, ""B0015"": 843, ""B0016"": 884}",3.9993299983303134,16,2,1.0,1.0,14137,7694,3336,"{""0"": 853, ""1"": 884, ""10"": 898, ""11"": 853, ""12"": 876, ""13"": 912, ""14"": 878, ""15"": 877, ""2"": 878, ""3"": 841, ""4"": 927, ""5"": 936, ""6"": 886, ""7"": 843, ""8"": 904, ""9"": 891}",fdece1a9449ddfd70241621b5eb61e0ce93b5b710cd6eb7fb0e30ad546764994,3.9973650445610205,1.0,1.0,57,0.2473844076949038,1x16,3.9973650445610205,16,1.8930390492359932,4.0,16,1.0,0,16,16,1.0,0.06333695258776692,"{""A0002"": 2963}",0.0,1,"{""B0001"": 178, ""B0002"": 188, ""B0003"": 176, ""B0004"": 174, ""B0005"": 189, ""B0006"": 191, ""B0007"": 190, ""B0008"": 176, ""B0009"": 207, ""B0010"": 189, ""B0011"": 192, ""B0012"": 190, ""B0013"": 180, ""B0014"": 182, ""B0015"": 202, ""B0016"": 159}",3.9973650445610205,16,2,1.0,1.0,2963,2230,1178,"{""0"": 190, ""1"": 159, ""10"": 189, ""11"": 176, ""12"": 182, ""13"": 191, ""14"": 192, ""15"": 190, ""2"": 174, ""3"": 176, ""4"": 189, ""5"": 178, ""6"": 180, ""7"": 202, ""8"": 207, ""9"": 188}"
german_rem_v21,German,1x16,40814041439,f502ce8674a824ee5c8c5a63b2a7a234ce4db14a87362e54d50fe28d2cb57e9a,51ae07c7fa954ff506c97430c2aa9a8711319dc2dfeb2748d14b6821d104b3c1,False,6473dacf4254929c900f651b9bdba52e246f4e476ef8191f9dc8a186800e949a,3.9992238040825714,1.0,1.0,61,0.45667397609110844,1x16,3.9992238040825714,16,2.3024580335731413,4.0,16,1.0,0,16,16,1.0,0.06198373113897761,"{""A0002"": 14137}",0.0,1,"{""B0001"": 891, ""B0002"": 863, ""B0003"": 882, ""B0004"": 966, ""B0005"": 911, ""B0006"": 869, ""B0007"": 900, ""B0008"": 849, ""B0009"": 864, ""B0010"": 873, ""B0011"": 870, ""B0012"": 875, ""B0013"": 910, ""B0014"": 835, ""B0015"": 888, ""B0016"": 891}",3.9992238040825714,16,2,1.0,1.0,14137,7681,3336,"{""0"": 911, ""1"": 900, ""10"": 882, ""11"": 873, ""12"": 910, ""13"": 849, ""14"": 891, ""15"": 870, ""2"": 888, ""3"": 864, ""4"": 966, ""5"": 863, ""6"": 875, ""7"": 869, ""8"": 835, ""9"": 891}",723c7e95f806c7f1774127cb9a75fbb9a51e32fd2b0f01879b7875b05d385237,3.9977824062095917,1.0,1.0,57,0.24772190347620654,1x16,3.9977824062095917,16,1.8921901528013583,4.0,16,1.0,0,16,16,1.0,0.06112015924719508,"{""A0002"": 2963}",0.0,1,"{""B0001"": 174, ""B0002"": 183, ""B0003"": 203, ""B0004"": 186, ""B0005"": 180, ""B0006"": 185, ""B0007"": 165, ""B0008"": 182, ""B0009"": 199, ""B0010"": 189, ""B0011"": 189, ""B0012"": 201, ""B0013"": 180, ""B0014"": 180, ""B0015"": 172, ""B0016"": 195}",3.9977824062095917,16,2,1.0,1.0,2963,2229,1178,"{""0"": 180, ""1"": 165, ""10"": 203, ""11"": 189, ""12"": 180, ""13"": 182, ""14"": 174, ""15"": 189, ""2"": 172, ""3"": 199, ""4"": 186, ""5"": 183, ""6"": 201, ""7"": 185, ""8"": 180, ""9"": 195}"
german_rem_v21,German,1x16,40814041440,cce18f93dfc65f15060ee979884a4573d0a33c296f3688c047c2154b6c515da2,153c434c352df8d954c123b2dc7047319342e5ccefbb25fc84202421a85cb6ad,False,59e487d2fa602c4344b10b32aa3ee2c29e95b202535d0908b5627c8a3676feb1,3.999117247349081,1.0,1.0,61,0.4544104123930112,1x16,3.999117247349081,16,2.3120503597122304,4.0,16,1.0,0,16,16,1.0,0.06232004342558648,"{""A0003"": 14137}",0.0,1,"{""B0001"": 870, ""B0002"": 935, ""B0003"": 840, ""B0004"": 901, ""B0005"": 903, ""B0006"": 926, ""B0007"": 843, ""B0008"": 836, ""B0009"": 875, ""B0010"": 901, ""B0011"": 899, ""B0012"": 869, ""B0013"": 930, ""B0014"": 852, ""B0015"": 887, ""B0016"": 870}",3.999117247349081,16,2,1.0,1.0,14137,7713,3336,"{""0"": 870, ""1"": 843, ""10"": 836, ""11"": 935, ""12"": 875, ""13"": 901, ""14"": 852, ""15"": 901, ""2"": 870, ""3"": 840, ""4"": 926, ""5"": 869, ""6"": 899, ""7"": 887, ""8"": 903, ""9"": 930}",e38d37341cff60e21e3843b1a14aaf0d8eca6851ac22224ba676dcca827fce1f,3.993951696472136,1.0,1.0,57,0.24772190347620654,1x16,3.993951696472136,16,1.8921901528013583,4.0,16,1.0,0,16,16,1.0,0.06473941368078176,"{""A0003"": 2963}",0.0,1,"{""B0001"": 183, ""B0002"": 152, ""B0003"": 174, ""B0004"": 177, ""B0005"": 194, ""B0006"": 209, ""B0007"": 220, ""B0008"": 166, ""B0009"": 170, ""B0010"": 186, ""B0011"": 172, ""B0012"": 192, ""B0013"": 177, ""B0014"": 207, ""B0015"": 191, ""B0016"": 193}",3.993951696472136,16,2,1.0,1.0,2963,2229,1178,"{""0"": 183, ""1"": 220, ""10"": 166, ""11"": 152, ""12"": 170, ""13"": 177, ""14"": 207, ""15"": 186, ""2"": 193, ""3"": 174, ""4"": 209, ""5"": 192, ""6"": 172, ""7"": 191, ""8"": 194, ""9"": 177}"
german_rem_v21,German,1x16,40814041441,0af7f59bb9afb306aceac67d1beeee304f64e299be0b88f24da86ef03fd7b095,b77ed752eb084b31baa7b3ce1dd4581b8bc50e6fcebd317800024872ade52ec1,False,f2dbb7851d8e530a031f1de23d70a7dc7f0c3814ce8754f1943c22f106829b2d,3.99922044584922,1.0,1.0,61,0.45342010327509374,1x16,3.99922044584922,16,2.3162470023980815,4.0,16,1.0,0,16,16,1.0,0.06220990606856837,"{""A0002"": 14137}",0.0,1,"{""B0001"": 919, ""B0002"": 898, ""B0003"": 858, ""B0004"": 903, ""B0005"": 924, ""B0006"": 835, ""B0007"": 869, ""B0008"": 890, ""B0009"": 920, ""B0010"": 850, ""B0011"": 881, ""B0012"": 917, ""B0013"": 905, ""B0014"": 852, ""B0015"": 872, ""B0016"": 844}",3.99922044584922,16,2,1.0,1.0,14137,7727,3336,"{""0"": 869, ""1"": 924, ""10"": 852, ""11"": 905, ""12"": 903, ""13"": 917, ""14"": 881, ""15"": 844, ""2"": 920, ""3"": 835, ""4"": 858, ""5"": 890, ""6"": 872, ""7"": 898, ""8"": 919, ""9"": 850}",9095bf93364c80dfc14b3baf8a224d901129a652a8b31a9a9373c8073d85cf28,3.995779390837035,1.0,1.0,57,0.2500843739453257,1x16,3.995779390837035,16,1.8862478777589133,4.0,16,1.0,0,16,16,1.0,0.0647846543612016,"{""A0002"": 2963}",0.0,1,"{""B0001"": 202, ""B0002"": 182, ""B0003"": 168, ""B0004"": 198, ""B0005"": 172, ""B0006"": 173, ""B0007"": 159, ""B0008"": 193, ""B0009"": 189, ""B0010"": 176, ""B0011"": 189, ""B0012"": 173, ""B0013"": 202, ""B0014"": 180, ""B0015"": 195, ""B0016"": 212}",3.995779390837035,16,2,1.0,1.0,2963,2222,1178,"{""0"": 159, ""1"": 172, ""10"": 180, ""11"": 202, ""12"": 198, ""13"": 173, ""14"": 189, ""15"": 212, ""2"": 189, ""3"": 173, ""4"": 168, ""5"": 193, ""6"": 195, ""7"": 182, ""8"": 202, ""9"": 176}"
german_rem_v21,German,1x16,40814041442,70973c8cbed20fd3c24dff40aef768b80dd6c3e35bf92dde99666a357012de1e,51391c0838c5e1cff56cfb23b6480945bfb7e50ab788bee4ae8f1a7cf49b783b,False,ca2c71029a2d64726f2c187cb19faee9ebc9fb6e6d36adca329a6fc3ea31c271,3.9992652256502317,1.0,1.0,61,0.45780575794015704,1x16,3.9992652256502317,16,2.297661870503597,4.0,16,1.0,0,16,16,1.0,0.06259932029516811,"{""A0002"": 14137}",0.0,1,"{""B0001"": 909, ""B0002"": 927, ""B0003"": 836, ""B0004"": 881, ""B0005"": 871, ""B0006"": 898, ""B0007"": 908, ""B0008"": 845, ""B0009"": 898, ""B0010"": 849, ""B0011"": 875, ""B0012"": 939, ""B0013"": 881, ""B0014"": 855, ""B0015"": 890, ""B0016"": 875}",3.9992652256502317,16,2,1.0,1.0,14137,7665,3336,"{""0"": 890, ""1"": 875, ""10"": 855, ""11"": 909, ""12"": 898, ""13"": 849, ""14"": 875, ""15"": 881, ""2"": 908, ""3"": 845, ""4"": 871, ""5"": 898, ""6"": 836, ""7"": 939, ""8"": 927, ""9"": 881}",a30fc50c031b267347e5adf686fe98a8c1dea156550dd8e5c4d933cac0040c83,3.9951250160236835,1.0,1.0,57,0.24265946675666555,1x16,3.9951250160236835,16,1.9049235993208828,4.0,16,1.0,0,16,16,1.0,0.06351791530944625,"{""A0002"": 2963}",0.0,1,"{""B0001"": 181, ""B0002"": 175, ""B0003"": 175, ""B0004"": 190, ""B0005"": 188, ""B0006"": 175, ""B0007"": 193, ""B0008"": 192, ""B0009"": 186, ""B0010"": 213, ""B0011"": 186, ""B0012"": 189, ""B0013"": 179, ""B0014"": 172, ""B0015"": 218, ""B0016"": 151}",3.9951250160236835,16,2,1.0,1.0,2963,2244,1178,"{""0"": 218, ""1"": 151, ""10"": 172, ""11"": 181, ""12"": 175, ""13"": 213, ""14"": 186, ""15"": 179, ""2"": 193, ""3"": 192, ""4"": 188, ""5"": 186, ""6"": 175, ""7"": 189, ""8"": 175, ""9"": 190}"
german_rem_v21,German,2x8,40814041438,2837b677fd08abaf2e3ae0c7841196856481430381c82745d84b01eeaeaac8a9,19156c905029cf0363647a62d3d775f8bcf2c3472cefc31d644732ddd4aaa292,False,5a4de2c295d385c475308cce68f16b0599a60951eeb624ff1d7499503b9ea9e6,3.9993299983303134,1.0,1.0,54,0.45575440333875644,2x8,3.9993299983303134,16,2.3063549160671464,4.0,16,1.0,0,16,16,1.0,0.06228070865522287,"{""A0002"": 7048, ""A0004"": 7089}",0.9999939326597619,2,"{""B0001"": 1848, ""B0004"": 1776, ""B0005"": 1803, ""B0008"": 1694, ""B0012"": 1757, ""B0013"": 1764, ""B0015"": 1720, ""B0016"": 1775}",2.99954845471982,8,2,1.0,1.0,14137,7694,3336,"{""0"": 853, ""1"": 884, ""10"": 898, ""11"": 853, ""12"": 876, ""13"": 912, ""14"": 878, ""15"": 877, ""2"": 878, ""3"": 841, ""4"": 927, ""5"": 936, ""6"": 886, ""7"": 843, ""8"": 904, ""9"": 891}",fdece1a9449ddfd70241621b5eb61e0ce93b5b710cd6eb7fb0e30ad546764994,3.9973650445610205,1.0,1.0,50,0.2473844076949038,2x8,3.9973650445610205,16,1.8930390492359932,4.0,16,1.0,0,16,16,1.0,0.06333695258776692,"{""A0002"": 1448, ""A0004"": 1515}",0.9996311346493161,2,"{""B0001"": 369, ""B0004"": 363, ""B0005"": 371, ""B0008"": 352, ""B0012"": 397, ""B0013"": 372, ""B0015"": 392, ""B0016"": 347}",2.998611370174529,8,2,1.0,1.0,2963,2230,1178,"{""0"": 190, ""1"": 159, ""10"": 189, ""11"": 176, ""12"": 182, ""13"": 191, ""14"": 192, ""15"": 190, ""2"": 174, ""3"": 176, ""4"": 189, ""5"": 178, ""6"": 180, ""7"": 202, ""8"": 207, ""9"": 188}"
german_rem_v21,German,2x8,40814041439,f502ce8674a824ee5c8c5a63b2a7a234ce4db14a87362e54d50fe28d2cb57e9a,51ae07c7fa954ff506c97430c2aa9a8711319dc2dfeb2748d14b6821d104b3c1,False,6473dacf4254929c900f651b9bdba52e246f4e476ef8191f9dc8a186800e949a,3.9992238040825714,1.0,1.0,54,0.45667397609110844,2x8,3.9992238040825714,16,2.3024580335731413,4.0,16,1.0,0,16,16,1.0,0.06198373113897761,"{""A0002"": 7136, ""A0003"": 7001}",0.9999342184405124,2,"{""B0002"": 1712, ""B0004"": 1876, ""B0005"": 1746, ""B0006"": 1739, ""B0007"": 1791, ""B0009"": 1737, ""B0012"": 1766, ""B0015"": 1770}",2.9994969584312585,8,2,1.0,1.0,14137,7681,3336,"{""0"": 911, ""1"": 900, ""10"": 882, ""11"": 873, ""12"": 910, ""13"": 849, ""14"": 891, ""15"": 870, ""2"": 888, ""3"": 864, ""4"": 966, ""5"": 863, ""6"": 875, ""7"": 869, ""8"": 835, ""9"": 891}",723c7e95f806c7f1774127cb9a75fbb9a51e32fd2b0f01879b7875b05d385237,3.9977824062095917,1.0,1.0,50,0.24772190347620654,2x8,3.9977824062095917,16,1.8921901528013583,4.0,16,1.0,0,16,16,1.0,0.06112015924719508,"{""A0002"": 1471, ""A0003"": 1492}",0.9999637654004758,2,"{""B0002"": 365, ""B0004"": 366, ""B0005"": 360, ""B0006"": 374, ""B0007"": 360, ""B0009"": 388, ""B0012"": 375, ""B0015"": 375}",2.9995878017481763,8,2,1.0,1.0,2963,2229,1178,"{""0"": 180, ""1"": 165, ""10"": 203, ""11"": 189, ""12"": 180, ""13"": 182, ""14"": 174, ""15"": 189, ""2"": 172, ""3"": 199, ""4"": 186, ""5"": 183, ""6"": 201, ""7"": 185, ""8"": 180, ""9"": 195}"
german_rem_v21,German,2x8,40814041440,cce18f93dfc65f15060ee979884a4573d0a33c296f3688c047c2154b6c515da2,153c434c352df8d954c123b2dc7047319342e5ccefbb25fc84202421a85cb6ad,False,59e487d2fa602c4344b10b32aa3ee2c29e95b202535d0908b5627c8a3676feb1,3.999117247349081,1.0,1.0,54,0.4544104123930112,2x8,3.999117247349081,16,2.3120503597122304,4.0,16,1.0,0,16,16,1.0,0.06232004342558648,"{""A0002"": 7133, ""A0003"": 7004}",0.9999399358307085,2,"{""B0001"": 1773, ""B0003"": 1775, ""B0006"": 1801, ""B0007"": 1773, ""B0011"": 1751, ""B0012"": 1770, ""B0015"": 1788, ""B0016"": 1706}",2.999833843379121,8,2,1.0,1.0,14137,7713,3336,"{""0"": 870, ""1"": 843, ""10"": 836, ""11"": 935, ""12"": 875, ""13"": 901, ""14"": 852, ""15"": 901, ""2"": 870, ""3"": 840, ""4"": 926, ""5"": 869, ""6"": 899, ""7"": 887, ""8"": 903, ""9"": 930}",e38d37341cff60e21e3843b1a14aaf0d8eca6851ac22224ba676dcca827fce1f,3.993951696472136,1.0,1.0,50,0.24772190347620654,2x8,3.993951696472136,16,1.8921901528013583,4.0,16,1.0,0,16,16,1.0,0.06473941368078176,"{""A0002"": 1429, ""A0003"": 1534}",0.9990939529068033,2,"{""B0001"": 377, ""B0003"": 326, ""B0006"": 379, ""B0007"": 397, ""B0011"": 379, ""B0012"": 369, ""B0015"": 377, ""B0016"": 359}",2.997953866863372,8,2,1.0,1.0,2963,2229,1178,"{""0"": 183, ""1"": 220, ""10"": 166, ""11"": 152, ""12"": 170, ""13"": 177, ""14"": 207, ""15"": 186, ""2"": 193, ""3"": 174, ""4"": 209, ""5"": 192, ""6"": 172, ""7"": 191, ""8"": 194, ""9"": 177}"
