replicate,token_markov_bits_per_event,matched_trigram_bits_per_event,delta_token_minus_trigram_bits_per_event
830,2.2987100631512725,2.1911074514480275,0.10760261170324492
831,2.4300059456472196,2.299853152644249,0.13015279300297067
832,2.482585668755624,2.3467141868923984,0.13587148186322562
833,2.5052235612588327,2.3671605073957194,0.13806305386311335
834,2.653019096911517,2.5079900113932343,0.14502908551828275
835,2.583885066006296,2.4451321761604614,0.13875288984583456
836,2.3878898739200745,2.2762168175194435,0.11167305640063097
837,2.465379468237744,2.340626928599324,0.12475253963842015
838,2.460694570930255,2.33944197067488,0.12125260025537488
839,2.5038951316473796,2.373944699040815,0.1299504326065648
840,2.417745619084773,2.299347807585434,0.1183978114993387
841,2.254471885497378,2.146872382917332,0.10759950258004602
842,2.4894876539808615,2.3627177969597954,0.12676985702106602
843,2.303535992397696,2.1994580694343746,0.10407792296332152
844,2.4628622379526197,2.3424404916036075,0.12042174634901226
845,2.35690594538314,2.238454910550753,0.11845103483238706
846,2.54198354900502,2.3979534309429993,0.14403011806202093
847,2.4764824778472807,2.3474329732298242,0.12904950461745646
848,2.55472916099644,2.414039185030996,0.14068997596544408
849,2.4828996602314244,2.356669783130724,0.12622987710070044
850,2.548861093511552,2.421521971201175,0.12733912231037703
851,2.4426968821302117,2.311691815104836,0.13100506702537595
852,2.4430032930274854,2.3209327374012716,0.12207055562621383
853,2.43865357064638,2.318594070291163,0.12005950035521673
854,2.3817349070231577,2.265054833128873,0.11668007389428459
855,2.4208548806074703,2.2960640038792377,0.12479087672823264
856,2.4468556063669302,2.3264892436917846,0.12036636267514567
857,2.3790807139619576,2.2621251403127816,0.11695557364917608
858,2.463908724782346,2.3334089697000757,0.1304997550822704
859,2.4794466945304894,2.3454723489876064,0.133974345542883
860,2.444557076556945,2.3125497882932895,0.13200728826365538
861,2.551518120708861,2.4093962764658223,0.14212184424303853
862,2.6106672654791714,2.4638151930780614,0.14685207240110998
863,2.512558243369898,2.3785398795431436,0.13401836382675425
864,2.5484706416845206,2.4151588442390257,0.13331179744549493
865,2.4460349937778556,2.3213183895483303,0.12471660422952535
866,2.431797986233682,2.302819637281258,0.12897834895242388
867,2.4855649089004763,2.3628164508848064,0.12274845801566991
868,2.542163088318812,2.4059943133692747,0.1361687749495375
869,2.4600751304346793,2.3395014966386407,0.12057363379603858
870,2.6399797492616073,2.4886913750779946,0.15128837418361263
871,2.350251516162212,2.246912099914014,0.1033394162481982
872,2.450634380105141,2.3317352344466573,0.1188991456584838
873,2.416264672987392,2.312006125643736,0.10425854734365592
874,2.4062162355358088,2.2899372789307035,0.11627895660510523
875,2.3931361024679827,2.276012538419584,0.11712356404839852
876,2.6735127438732507,2.532534367390725,0.14097837648252565
877,2.3103117137548908,2.20865783053161,0.10165388322328095
878,2.5454488992234214,2.4061709458642175,0.1392779533592039
879,2.431001058863904,2.316733935076857,0.11426712378704718
880,2.5087711779221276,2.382305090435129,0.12646608748699872
881,2.456918385921656,2.335118727917993,0.12179965800366288
882,2.5531523405043477,2.4210376680810155,0.1321146724233322
883,2.37806432991674,2.271861146396104,0.10620318352063585
884,2.456135277796343,2.329626939832732,0.12650833796361116
885,2.4609882710368245,2.333559930467644,0.1274283405691805
886,2.410755982740915,2.2967690802768073,0.11398690246410759
887,2.399190952770698,2.2790966712212186,0.12009428154947921
888,2.475254512002991,2.349048637846286,0.12620587415670537
889,2.5501800065938998,2.413324293496101,0.13685571309779876
890,2.380648335368429,2.2636658414048694,0.11698249396355953
891,2.544004993809347,2.4078101925832045,0.13619480122614247
892,2.538532914592138,2.3992126591460394,0.1393202554460986
893,2.523533694141775,2.39056666550192,0.1329670286398552
894,2.3400832426646474,2.224483094163852,0.11560014850079536
895,2.5068802227056497,2.377778612171003,0.12910161053464675
896,2.474408135608862,2.3419141094507476,0.13249402615811423
897,2.580405068323083,2.43910981201542,0.14129525630766304
898,2.5450882186723494,2.4141471612386565,0.1309410574336929
899,2.431846033080757,2.3111910417061483,0.12065499137460867
900,2.474164750383694,2.3478870401578815,0.12627771022581236
901,2.4326424044470607,2.308056838827524,0.12458556561953671
902,2.570069255576667,2.4304137310123193,0.13965552456434782
903,2.500268722826546,2.3749096098694804,0.12535911295706548
904,2.640433333688048,2.4974391015031867,0.1429942321848614
905,2.3456036732167274,2.229131030969112,0.11647264224761544
906,2.3852650803554165,2.2775399423716345,0.10772513798378203
907,2.4808636970220177,2.3582568140207094,0.12260688300130829
908,2.461305616136856,2.333198119708821,0.1281074964280351
909,2.425970550555377,2.302723568338438,0.12324698221693886
910,2.395770820415302,2.279822362342036,0.11594845807326593
911,2.5507742801760185,2.4086122397470167,0.14216204042900182
912,2.5260848863711725,2.3831537224193866,0.14293116395178584
913,2.346195776651279,2.252549613976275,0.09364616267500425
914,2.504418073876947,2.3705241254528695,0.13389394842407754
915,2.3710322552419045,2.2546927484233197,0.11633950681858485
916,2.493617530768489,2.3650589620159224,0.12855856875256677
917,2.640465671927812,2.482862621408158,0.15760305051965373
918,2.6852395356892975,2.543010403619017,0.14222913207028043
919,2.343390584775459,2.2408487198652125,0.10254186491024653
920,2.3143236586903537,2.208106677510292,0.10621698118006151
921,2.371973729036044,2.25973883571722,0.11223489331882419
922,2.418761913072739,2.293314316353315,0.12544759671942396
923,2.476834544843618,2.3411425717718246,0.13569197307179337
924,2.5678889533052094,2.429330384617296,0.13855856868791339
925,2.4386222643729925,2.3207353143858676,0.1178869499871249
926,2.486855527581656,2.3617297273213596,0.1251258002602964
927,2.590113051497737,2.4401166653188375,0.14999638617889932
928,2.4479899282431368,2.3243245825186323,0.1236653457245045
929,2.4804837120368037,2.3530602160854617,0.12742349595134206
930,2.4696146430075876,2.3427554974338345,0.1268591455737531
931,2.460019244846226,2.339772279145308,0.12024696570091775
932,2.3828920477078306,2.267853145920282,0.11503890178754839
933,2.400011666611464,2.2768473992163947,0.12316426739506925
934,2.5711362351207625,2.4352602668999324,0.13587596822083015
935,2.458991122358885,2.329348984439094,0.12964213791979073
936,2.32608577116167,2.212185353516873,0.11390041764479708
937,2.5740475976269446,2.4298344743053053,0.14421312332163927
938,2.4496253942374806,2.3285269674718396,0.12109842676564098
939,2.291936008427696,2.196842578553804,0.09509342987389191
940,2.5235442534260315,2.4030669626180448,0.12047729080798675
941,2.5831766062632906,2.451101655024408,0.13207495123888258
942,2.671576912678673,2.5290776041436294,0.14249930853504367
943,2.3955706599905966,2.275893418336004,0.11967724165459259
944,2.5358679251533083,2.4065837634134337,0.12928416173987456
945,2.4801078735864426,2.350303152468873,0.1298047211175697
946,2.49937241322182,2.365059027195425,0.13431338602639498
947,2.524640229747917,2.3901745009348567,0.13446572881306018
948,2.3831927283547505,2.2722733170997222,0.11091941125502824
949,2.549986275734001,2.4104907042123824,0.13949557152161862
950,2.407022677567499,2.2821221394005726,0.12490053816692637
951,2.58222394410177,2.4478081084099155,0.13441583569185456
952,2.595495719961153,2.4541770337653155,0.14131868619583754
953,2.4379335678070997,2.3101942008779095,0.1277393669291902
954,2.569196836211574,2.421028861622847,0.148167974588727
955,2.5134635532642458,2.3799053596812536,0.13355819358299215
956,2.330762491269955,2.2209263668495294,0.10983612442042556
957,2.3794908145768487,2.2634743670799042,0.11601644749694451
958,2.5751182818961262,2.4281367729867886,0.1469815089093376
959,2.391849863344663,2.275913371590352,0.11593649175431109
960,2.4339803569141027,2.316150277564682,0.11783007934942091
961,2.479058961243877,2.3397625999798732,0.1392963612640039
962,2.4597228109542164,2.3298285569695714,0.12989425398464505
963,2.352283543384305,2.236387963167972,0.11589558021633284
964,2.439508145163382,2.315158489775961,0.12434965538742127
965,2.498552871977306,2.37114972617847,0.12740314579883583
966,2.4254564592500683,2.3062051275723503,0.11925133167771795
967,2.4557096872685453,2.335205177122632,0.12050451014591346
968,2.411224048190335,2.291939380706098,0.11928466748423716
969,2.5030333316110056,2.3659080597285023,0.13712527188250334
970,2.5038899349255255,2.372817415606427,0.13107251931909847
971,2.4767540070248053,2.3506035041302544,0.12615050289455088
972,2.617947635605346,2.4636238113737328,0.1543238242316134
973,2.408173226229084,2.28585527362186,0.122317952607224
974,2.4629644201902674,2.331175021486022,0.13178939870424555
975,2.5284187939598533,2.388680811443565,0.1397379825162881
976,2.4092432739519323,2.285365533516905,0.1238777404350273
977,2.4490301039098568,2.332090896171341,0.11693920773851563
978,2.3960522656716776,2.2826328292562654,0.11341943641541219
979,2.4012430788691264,2.2820593119090664,0.11918376696005994
980,2.5288791886587005,2.39566008055395,0.13321910810475046
981,2.5802691942746248,2.4495991216071595,0.13067007266746522
982,2.3766290406288197,2.2608402836237875,0.11578875700503222
983,2.4740547303703364,2.3414779339334597,0.1325767964368767
984,2.6000375991079245,2.462484089018748,0.1375535100891767
985,2.396243292740728,2.279298837171446,0.11694445556928157
986,2.3860428548317865,2.2699008747503076,0.11614198008147891
987,2.4746636032344154,2.34682280941118,0.12784079382323554
988,2.409853075345292,2.28906863232102,0.12078444302427194
989,2.5314273738570368,2.4020382099844193,0.12938916387261745
990,2.5322640104251213,2.38988199598248,0.1423820144426413
991,2.508001823207398,2.373573616936243,0.13442820627115504
992,2.577086118070071,2.4455206228818835,0.1315654951881875
993,2.465101089568753,2.339558772961198,0.1255423166075551
994,2.3964801724172577,2.2769343910889637,0.11954578132829408
995,2.392335633236635,2.27909674754235,0.11323888569428497
996,2.3720727123990817,2.2545962630528336,0.11747644934624812
997,2.392791487551709,2.2692807582962606,0.12351072925544848
998,2.3579261466194574,2.2443848263654744,0.113541320253983
999,2.414183474242314,2.29782777947118,0.11635569477113394
1000,2.530692789008724,2.3900031589793196,0.14068963002940427
1001,2.3775324278662273,2.261875070972586,0.11565735689364143
1002,2.564490976070233,2.433436984829161,0.13105399124107198
1003,2.47497073768615,2.3400953594984615,0.13487537818768836
1004,2.4914283633267167,2.357746990615234,0.13368137271148273
1005,2.4047492262303605,2.2889836937935724,0.11576553243678811
1006,2.402685835587653,2.278369841685248,0.124315993902405
1007,2.4574440895329057,2.330446760751914,0.12699732878099157
1008,2.455359123347498,2.3252062465864896,0.1301528767610085
1009,2.4563260820610213,2.3299523293958058,0.12637375266521556
1010,2.3232094354790003,2.2134013670313,0.10980806844770008
1011,2.4338262757223106,2.3156701797568755,0.11815609596543508
1012,2.504869964363868,2.3750574980732533,0.12981246629061483
1013,2.51414543442471,2.3777970466607243,0.13634838776398572
1014,2.398677517823711,2.284338298716125,0.11433921910758604
1015,2.449519666545821,2.3323966870398096,0.11712297950601158
1016,2.44188127762022,2.3194269420843705,0.12245433553584961
1017,2.3901196661529576,2.276497293499863,0.1136223726530945
1018,2.5821203732317164,2.4390226911900372,0.14309768204167916
1019,2.5358007973883705,2.3948888624805225,0.14091193490784804
1020,2.57282421976956,2.4406683057101595,0.13215591405940064
1021,2.5317675523197,2.3939424321705403,0.13782512014915982
1022,2.407703816531902,2.289930616110855,0.117773200421047
1023,2.488043090630379,2.3525645996179567,0.13547849101242226
1024,2.3839139358506913,2.2632839313279223,0.12063000452276906
1025,2.6097856756074975,2.464455687900652,0.14532998770684546
1026,2.4860950054826154,2.3611397329231028,0.12495527255951266
1027,2.4047312624080486,2.2840327263550813,0.12069853605296732
1028,2.4253781577024807,2.306353602005257,0.11902455569722381
1029,2.5321849571403368,2.393008496731056,0.1391764604092809
1030,2.4477948699346745,2.3216699460353483,0.12612492389932628
1031,2.395746761804782,2.2792118344872496,0.11653492731753223
1032,2.6020398385752714,2.4581415510942892,0.1438982874809822
1033,2.4355306408719057,2.3081279957124297,0.12740264515947608
1034,2.417286346059437,2.2966571817008603,0.12062916435857662
1035,2.4886737788730513,2.361764391117156,0.12690938775589533
1036,2.4716107258775373,2.353581528691783,0.11802919718575433
1037,2.6045782927356793,2.459067452063125,0.1455108406725545
1038,2.4519627158436825,2.326600117678076,0.12536259816560635
1039,2.3998276597639974,2.285324726191924,0.1145029335720733
1040,2.664678052955731,2.5143600111657944,0.15031804178993635
1041,2.489831558975101,2.3471784333952685,0.14265312557983245
1042,2.31215406998394,2.209610418626845,0.1025436513570952
1043,2.4256097171644653,2.309091463173514,0.11651825399095106
1044,2.4254461383008157,2.303073191409473,0.1223729468913426
1045,2.5833072610893475,2.4368508172617216,0.1464564438276259
1046,2.3210867419919214,2.2130847942789296,0.10800194771299187
1047,2.570411421376295,2.430979648930998,0.13943177244529714
1048,2.4130488592251096,2.284800908399481,0.12824795082562845
1049,2.430233439188755,2.3126109462422177,0.11762249294653726
1050,2.5196332279946168,2.381801969822698,0.13783125817191877
1051,2.4483569242805685,2.327583836648183,0.12077308763238559
1052,2.626610690718753,2.489273108244715,0.13733758247403838
1053,2.4882608795211585,2.3615833984377157,0.1266774810834428
1054,2.3930149011326862,2.2676308838180352,0.125384017314651
1055,2.386769605089097,2.2661303147793834,0.12063929030971376
1056,2.338102849939611,2.227441655530957,0.11066119440865396
1057,2.421950359159545,2.2991156479366333,0.12283471122291179
1058,2.4437424483700467,2.330963920306249,0.11277852806379762
1059,2.4466475832186205,2.3235694647782204,0.12307811844040017
1060,2.4119881376870342,2.2930281238842776,0.11896001380275667
1061,2.5066772964883572,2.365311409423533,0.14136588706482422
1062,2.3468939488856613,2.232795955193556,0.11409799369210516
1063,2.464851883047827,2.3448540833027725,0.11999779974505476
1064,2.5050422977124382,2.378385147293322,0.12665715041911607
1065,2.4473219344286523,2.3168963492996113,0.130425585129041
1066,2.495097519372188,2.35386005785603,0.141237461516158
1067,2.4392375108318407,2.317395186711209,0.12184232412063167
1068,2.441713850361025,2.3179310453376907,0.1237828050233345
1069,2.4450019137020655,2.3196048709154287,0.12539704278663688
1070,2.502118436340045,2.3644495879021488,0.13766884843789606
1071,2.422994075872603,2.2997480038501985,0.12324607202240445
1072,2.5252364180840097,2.401483411057723,0.12375300702628689
1073,2.516189501340894,2.386204001389081,0.12998549995181286
1074,2.4409587516118716,2.3190720011887245,0.12188675042314712
1075,2.4707724467586716,2.3402647150067537,0.13050773175191788
1076,2.5933469536395513,2.4527815473474686,0.1405654062920827
1077,2.473671499675381,2.3495346435274547,0.12413685614792636
1078,2.455606285350629,2.3354335706729237,0.12017271467770518
1079,2.4352641261941503,2.313319730044768,0.12194439614938224
1080,2.5655116420981625,2.4237938571624786,0.14171778493568388
1081,2.5461051820655074,2.4004084585183527,0.14569672354715468
1082,2.626369646408588,2.470019904361484,0.15634974204710383
1083,2.4628826439678417,2.3338543556200455,0.12902828834779623
1084,2.564882568274667,2.4260697234786166,0.1388128447960506
1085,2.491019015411905,2.3602436263910187,0.13077538902088648
1086,2.5040491580210142,2.3708113258952173,0.13323783212579698
1087,2.5784783350588447,2.453690217616271,0.12478811744257357
1088,2.4031653835629454,2.2807562431609143,0.1224091404020311
1089,2.4126785128819686,2.2862308760571484,0.1264476368248202
1090,2.5228438845210994,2.3879110504912098,0.13493283402988965
1091,2.3869717628440794,2.2685166825137206,0.11845508033035879
1092,2.5111500847491555,2.3789745659383947,0.13217551881076073
1093,2.503606480624205,2.3715918340269706,0.13201464659723428
1094,2.442415603769336,2.32008275813178,0.12233284563755564
1095,2.434689401806268,2.315126009352913,0.11956339245335501
1096,2.4889362195926417,2.3579664214224336,0.13096979817020804
1097,2.587505101596529,2.446087590278576,0.141417511317953
1098,2.4993929866819733,2.3668875385766213,0.13250544810535203
1099,2.5667436464072613,2.423458794234234,0.14328485217302722
1100,2.3813296941780933,2.267716663037386,0.11361303114070731
1101,2.4318197812471642,2.3118034416952407,0.12001633955192359
1102,2.5336109936262887,2.4133870547530667,0.12022393887322202
1103,2.480656391435962,2.342706562428519,0.13794982900744301
1104,2.365378886333669,2.2505740908328504,0.11480479550081846
1105,2.3853469271037846,2.2721816508538866,0.11316527624989803
1106,2.433301873837284,2.3058582811897277,0.12744359264755634
1107,2.4126454891196096,2.298223302646253,0.11442218647335656
1108,2.3772897439644307,2.254543468758404,0.12274627520602666
1109,2.363438740904829,2.2559456085719796,0.1074931323328494
1110,2.5148705333535606,2.3904922841783973,0.12437824917516327
1111,2.475273701922647,2.3470831371286995,0.12819056479394764
1112,2.456195401233794,2.321846747352672,0.13434865388112183
1113,2.5098169140248983,2.3711387630763774,0.13867815094852087
1114,2.4582853521681525,2.3361014461969094,0.12218390597124307
1115,2.5757287874449766,2.42480730774467,0.15092147970030645
1116,2.427874803279787,2.304695053191413,0.12317975008837401
1117,2.3704375303130614,2.265611342189968,0.10482618812309319
1118,2.600150109041152,2.454262412720629,0.14588769632052268
1119,2.3696597748362698,2.2513658295283006,0.11829394530796922
1120,2.452272744256271,2.327061985465467,0.125210758790804
1121,2.546492959974105,2.4052469923862545,0.14124596758785035
1122,2.4495615027502864,2.322533927158854,0.1270275755914323
1123,2.418083140206771,2.2941134410739394,0.1239696991328314
1124,2.4386421352392493,2.3208923718664822,0.1177497633727671
1125,2.6139783600940505,2.4671652301652127,0.14681312992883777
1126,2.4577224953243206,2.323129474063842,0.13459302126047845
1127,2.4634269410150536,2.3259664025338913,0.13746053848116224
1128,2.5147538594496677,2.3769694844901643,0.13778437495950335
1129,2.4680110423426616,2.3379854708946466,0.13002557144801496
1130,2.3820604849147937,2.270950270186451,0.1111102147283427
1131,2.6259766137054874,2.479379294009442,0.1465973196960455
1132,2.593912980429488,2.446217856890105,0.14769512353938286
1133,2.457642588966144,2.327468886590362,0.13017370237578207
1134,2.453298484068637,2.319481893306184,0.1338165907624531
1135,2.449836636546448,2.322309954617532,0.12752668192891603
1136,2.6022337274794376,2.4670011793022693,0.13523254817716834
1137,2.4330024325981814,2.314800505153557,0.11820192744462421
1138,2.4958271897824544,2.3667766938537125,0.12905049592874196
1139,2.591176813572583,2.44815196785811,0.14302484571447316
1140,2.412745301721474,2.297307774872327,0.11543752684914699
1141,2.4517558482327564,2.3342466698011264,0.11750917843163
1142,2.474352842971615,2.3554756426421677,0.11887720032944715
1143,2.420832569832974,2.2978843395594417,0.1229482302735323
1144,2.4216205161334337,2.309380944310087,0.11223957182334665
1145,2.491110525960701,2.3599378923965793,0.1311726335641219
1146,2.436299996240218,2.319743503637752,0.11655649260246603
1147,2.493854516095018,2.359830168626713,0.13402434746830494
1148,2.461225203406683,2.3284074822892125,0.13281772111747037
1149,2.374173039199318,2.262528627634413,0.1116444115649049
1150,2.491397922376065,2.3508427842631026,0.14055513811296239
1151,2.431953628551696,2.3183746330896486,0.11357899546204742
1152,2.5583042684853172,2.4142173251140067,0.14408694337131056
1153,2.4898233730255748,2.3594905172257885,0.13033285579978626
1154,2.4768199654421794,2.3496810567484947,0.12713890869368472
1155,2.4335842089316895,2.310189928340807,0.12339428059088231
1156,2.493824446015028,2.3658646538184303,0.1279597921965978
1157,2.404386714126418,2.287938759319084,0.11644795480733405
1158,2.5954366543118566,2.4634453781089274,0.13199127620292916
1159,2.427555884193773,2.3086180063381825,0.11893787785559073
1160,2.5405237292118623,2.407548973966274,0.13297475524558822
1161,2.5210192443053905,2.3910370400781673,0.12998220422722317
1162,2.491142177084989,2.3560495653295317,0.13509261175545717
1163,2.4323067204256246,2.309480111132293,0.12282660929333167
1164,2.515230753014518,2.3884192306769574,0.12681152233756077
1165,2.4986173884110316,2.3653525516634253,0.13326483674760636
1166,2.422995430100808,2.3001744174751906,0.12282101262561751
1167,2.452247048487822,2.3328746431471328,0.11937240534068927
1168,2.438391475885382,2.3058253218667293,0.13256615401865268
1169,2.3778318930317406,2.2649309826330817,0.1129009103986589
1170,2.448874836389761,2.32115983801773,0.12771499837203093
1171,2.3518095752241863,2.2400721477494825,0.11173742747470383
1172,2.5453901158693992,2.395173192602729,0.15021692326667013
1173,2.57010437544812,2.4275574170238223,0.14254695842429754
1174,2.663794227183884,2.5128355351298524,0.15095869205403156
1175,2.3237903124482244,2.2208444599043884,0.10294585254383604
1176,2.468199708970848,2.3439198867712325,0.12427982219961553
1177,2.579678271115184,2.4292070056278994,0.15047126548728462
1178,2.4246709650703937,2.3015125333863398,0.12315843168405394
1179,2.4835973575064036,2.352897406454615,0.13069995105178878
1180,2.4257588759634747,2.3038746210087115,0.12188425495476318
1181,2.4974948791599414,2.3605904624322314,0.13690441672771003
1182,2.455616853959589,2.3351862508169776,0.12043060314261123
1183,2.488407459250442,2.351471106626997,0.13693635262344506
1184,2.5593337555459805,2.4187387296548426,0.14059502589113793
1185,2.434618138448587,2.3095205416798086,0.12509759676877863
1186,2.5534109041424253,2.4160747691005997,0.13733613504182562
1187,2.4355669834972034,2.3093189128706144,0.12624807062658894
1188,2.528022378786887,2.3890981952155808,0.13892418357130643
1189,2.4057414460429025,2.283820250859026,0.12192119518387656
1190,2.600128568130392,2.4597533138222025,0.1403752543081893
1191,2.455650106172493,2.328012793242231,0.1276373129302617
1192,2.506416065496056,2.37497763354629,0.1314384319497659
1193,2.4720683044529683,2.3394550105255325,0.13261329392743582
1194,2.4889131667036675,2.364681909925421,0.12423125677824665
1195,2.400637829468175,2.280854655883743,0.11978317358443213
1196,2.419718354822503,2.3067031005764824,0.11301525424602055
1197,2.433929376430528,2.3094720710006307,0.12445730542989741
1198,2.499500047125289,2.3683612451576197,0.13113880196766914
1199,2.353986169102808,2.243876209646166,0.11010995945664215
1200,2.5445805525829828,2.4035949529779557,0.1409855996050271
1201,2.607000747030497,2.459528180482521,0.1474725665479757
1202,2.4661056861078965,2.3290757701789655,0.137029915928931
1203,2.492771297596929,2.358814041574665,0.13395725602226438
1204,2.4608697776423054,2.3336011796191123,0.12726859802319312
1205,2.3893372538810675,2.272638224779204,0.1166990291018637
1206,2.403193753767963,2.280359290883162,0.12283446288480127
1207,2.471956024075989,2.3482580775214426,0.12369794655454625
1208,2.520775823661502,2.3850398878777996,0.13573593578370247
1209,2.377931128190925,2.2631272287470057,0.11480389944391911
1210,2.3682089677323894,2.2551743609217545,0.11303460681063493
1211,2.4085260858160846,2.2826857789693293,0.1258403068467553
1212,2.629647186859374,2.483252600726118,0.14639458613325607
1213,2.4021834851087647,2.281782262763683,0.12040122234508166
1214,2.518833988178556,2.384349879501483,0.13448410867707317
1215,2.4795208466772984,2.3472745616453383,0.13224628503196012
1216,2.3661338507953844,2.255853493670596,0.11028035712478834
1217,2.5493123031458955,2.4060796434074296,0.14323265973846588
1218,2.530671241261275,2.39929810381738,0.1313731374438949
1219,2.5015805201302204,2.3737814495867555,0.12779907054346484
1220,2.4211191870805906,2.3016695382776367,0.11944964880295394
1221,2.5029059053400826,2.3697859073019076,0.13311999803817498
1222,2.406234187369393,2.2837468845635676,0.12248730280582532
1223,2.396059032825718,2.28016643508775,0.11589259773796767
1224,2.329656994988582,2.2140836298223308,0.11557336516625139
1225,2.457902004365967,2.3293247258420133,0.12857727852395362
1226,2.491736195151259,2.3584679679503866,0.1332682272008725
1227,2.5755878932056397,2.4328329418764643,0.14275495132917548
1228,2.4392496867099234,2.3119018051293017,0.1273478815806217
1229,2.603882578401031,2.451596374647749,0.15228620375328195
1230,2.388999149640552,2.2695739847002936,0.11942516494025845
1231,2.244008687806866,2.152030258421186,0.09197842938568002
1232,2.3570207674774464,2.24083565092009,0.11618511655735642
1233,2.4402656500592586,2.3158034196344826,0.124462230424776
1234,2.62229224274684,2.469062810498725,0.1532294322481147
1235,2.5489780594584968,2.407615353843984,0.14136270561451258
1236,2.4082593060269906,2.2870319524486593,0.12122735357833125
1237,2.5984254543021614,2.4584078225699977,0.14001763173216375
1238,2.6065014483719375,2.459151864728309,0.1473495836436287
1239,2.3295655487198714,2.222309727547237,0.10725582117263421
1240,2.457047503607609,2.3248030890461036,0.1322444145615056
1241,2.5850722000207007,2.4399459990744314,0.14512620094626927
1242,2.5406566820863756,2.4021665447483396,0.13849013733803606
1243,2.422030301147141,2.296675120456426,0.12535518069071472
1244,2.3511576095567177,2.242599344016175,0.10855826554054282
1245,2.356030666139676,2.2435807941840444,0.1124498719556315
1246,2.4072263801182623,2.282367081126273,0.12485929899198922
1247,2.452472094128161,2.322437929863299,0.13003416426486192
1248,2.469650644650156,2.3416859057679473,0.12796473888220872
1249,2.4792798702570207,2.3572982993751763,0.12198157088184436
1250,2.3884364246002256,2.2722466205445375,0.11618980405568813
1251,2.425599164072477,2.301801793658486,0.12379737041399119
1252,2.4895422524100126,2.3638341996298156,0.12570805278019703
1253,2.5264279736794046,2.389396790643505,0.13703118303589967
1254,2.4512757974021846,2.3231229325205955,0.12815286488158906
1255,2.4583074287055418,2.334212654740997,0.12409477396454482
1256,2.4821256432336676,2.371351800407071,0.11077384282659652
1257,2.479021164162617,2.3676956359793455,0.11132552818327168
1258,2.4996056050774595,2.366448224588584,0.1331573804888757
1259,2.437225984751697,2.3063809950467395,0.13084498970495728
1260,2.473311640465739,2.3418242332016805,0.1314874072640584
1261,2.457923504449777,2.3274034240605697,0.13052008038920748
1262,2.5241187988649685,2.3994090683064124,0.12470973055855605
1263,2.313046115034427,2.2039271895392583,0.10911892549516855
1264,2.515926498459391,2.3790604862369564,0.13686601222243455
1265,2.4544422845622127,2.332921047514739,0.12152123704747364
1266,2.355859769121444,2.2410838560073434,0.11477591311410063
1267,2.423121967120161,2.3044894955730513,0.11863247154710965
1268,2.356412946153271,2.246917246949386,0.10949569920388491
1269,2.4388933470087264,2.3223994136009725,0.11649393340775394
1270,2.36160244196919,2.2470680825455798,0.11453435942361034
1271,2.47272399070262,2.337241248998551,0.13548274170406938
1272,2.5992236999207443,2.452117512665559,0.1471061872551851
1273,2.282709585861979,2.1847216693210885,0.09798791654089056
1274,2.5624598406572434,2.420600987251757,0.14185885340548632
1275,2.4107296983002717,2.2986907787753714,0.1120389195249003
1276,2.4510791437668167,2.3234486854782657,0.12763045828855102
1277,2.4684879465631626,2.341845811533413,0.12664213502974953
1278,2.545608405524275,2.4075651072727333,0.13804329825154182
1279,2.338590225988784,2.230307575635197,0.10828265035358697
1280,2.5117073454846923,2.380485716344032,0.1312216291406605
1281,2.445883182215061,2.320195654571021,0.12568752764404012
1282,2.5092330282423854,2.379278114482038,0.1299549137603475
1283,2.503433027492814,2.3715176450481743,0.13191538244463974
1284,2.5232373405649975,2.387088303443311,0.1361490371216867
1285,2.3550996035448697,2.2429376431685704,0.11216196037629933
1286,2.3039054807112254,2.1972850856740638,0.10662039503716159
1287,2.5297949501780215,2.3902012112396944,0.13959373893832705
1288,2.407060680808493,2.288210498467472,0.11885018234102107
1289,2.4300035829874367,2.306943971153284,0.1230596118341527
1290,2.3916936624027487,2.269909562809879,0.12178409959286984
1291,2.445636808445135,2.328168979564541,0.11746782888059437
1292,2.4449906949112497,2.3185221992325427,0.126468495678707
1293,2.4845129985451235,2.3478370671188773,0.13667593142624623
1294,2.413161330768066,2.293812595964065,0.11934873480400077
1295,2.507646390441321,2.377363404256145,0.13028298618517598
1296,2.32631705154084,2.2220896268664045,0.10422742467443546
1297,2.388807126216184,2.2686548598566807,0.12015226635950338
1298,2.455351545333802,2.3250794069693437,0.13027213836445828
1299,2.5180582737856385,2.389862376816996,0.1281958969686423
1300,2.5049749157863546,2.381911054035955,0.12306386175039963
1301,2.5741246223893546,2.445164132794022,0.12896048959533246
1302,2.433571427509252,2.303854135989659,0.12971729151959321
1303,2.412796754612199,2.2955804253011043,0.11721632931109482
1304,2.4069749751939584,2.2820948794670857,0.12488009572687275
1305,2.4448331658512017,2.3217804720866475,0.12305269376455419
1306,2.4221367241458553,2.299509553264347,0.12262717088150854
1307,2.4916160920554526,2.363222121661866,0.1283939703935868
1308,2.4415891241687313,2.3165464720007045,0.1250426521680268
1309,2.5530896985499485,2.426439217747948,0.1266504808020006
1310,2.5435333217038822,2.410569318405935,0.1329640032979471
1311,2.290759402449173,2.188373972704179,0.1023854297449942
1312,2.522813069975386,2.382892142463961,0.13992092751142504
1313,2.4160738348593385,2.2941377525442563,0.12193608231508213
1314,2.4438712357741292,2.318855835628519,0.1250154001456103
