selected_context_order,selected_token_ngram_order,matched_trigram_order,matched_trigram_view,bootstrap_units,bootstrap_replicates,seed,token_markov_bits_per_event,matched_trigram_bits_per_event,delta_token_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_token_markov,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_token_markov_better,bootstrap_probability_tie,conclusion,locked_test_accessed
1,2,3,token_reset_eot,15,10000,40814041438,2.464345276857271,2.3372686526466864,0.12707662421058474,0.051566079398031005,0.1049935838129855,0.14955628415177877,1.0,0.0,0.0,MATCHED 3-GRAM BETTER; CI EXCLUDES ZERO,False
