replicate,copy_edit_bits_per_event,matched_trigram_bits_per_event,delta_copy_minus_trigram_bits_per_event
1395,3.5225175784302123,2.4219059557513916,1.1006116226788207
1396,3.5032543006398025,2.3754963787923535,1.127757921847449
1397,3.392876858300503,2.2515321042795535,1.1413447540209494
1398,3.511574156646223,2.3853067095459113,1.1262674471003118
1399,3.4336497374940103,2.2480468882711637,1.1856028492228465
1400,3.4133646021340147,2.2355804471974157,1.177784154936599
1401,3.4479139439627358,2.332782360341632,1.1151315836211038
1402,3.4679061572958507,2.3113109625021315,1.1565951947937192
1403,3.52563203265384,2.432970452787518,1.0926615798663222
1404,3.4861322150476717,2.2986962838210596,1.187435931226612
1405,3.4394277556063537,2.2605557477466642,1.1788720078596895
1406,3.36141069652834,2.170044058158153,1.1913666383701873
1407,3.4514325059288784,2.264724331207743,1.1867081747211352
1408,3.4680950759157096,2.2995796627057454,1.1685154132099642
1409,3.5431379455369125,2.4794060898066346,1.063731855730278
1410,3.519812516723288,2.3944828879441316,1.1253296287791565
1411,3.491143174648469,2.348976323357988,1.1421668512904812
1412,3.4848130999463156,2.4009145128517413,1.0838985870945743
1413,3.5071521296839356,2.3940374817761447,1.113114647907791
1414,3.424828140882855,2.274801610062654,1.1500265308202011
1415,3.454802603225567,2.396079807946413,1.058722795279154
1416,3.5051633867414815,2.4387796349710955,1.066383751770386
1417,3.4341089503968147,2.234708295216315,1.1994006551804999
1418,3.4556726446051864,2.343486332353947,1.1121863122512394
1419,3.519087229661116,2.38666135394836,1.132425875712756
1420,3.4687558346886656,2.3164588976572635,1.152296937031402
1421,3.4626735599883087,2.333478980292206,1.1291945796961027
1422,3.50624950736488,2.417779821767203,1.0884696855976768
1423,3.5135566746936093,2.3513559986661416,1.1622006760274677
1424,3.477856595430982,2.379117400124245,1.0987391953067367
1425,3.4749713506973654,2.345251066574264,1.1297202841231013
1426,3.425380651612864,2.2467608408534954,1.1786198107593688
1427,3.5168548513799127,2.434952963444372,1.0819018879355409
1428,3.4573112994798687,2.284172417846221,1.1731388816336477
1429,3.5238632215899472,2.4534706840411524,1.0703925375487948
1430,3.4530611699998435,2.2786034008713383,1.1744577691285052
1431,3.449350058991605,2.2821773026933636,1.1671727562982412
1432,3.5260532479825293,2.4191928024784035,1.1068604455041258
1433,3.5278570410863757,2.3852786724135417,1.142578368672834
1434,3.475083013136445,2.3452005416998234,1.1298824714366216
1435,3.429149077943187,2.2666976324144383,1.1624514455287485
1436,3.521305710124516,2.3824090769364212,1.1388966331880948
1437,3.4886015874529153,2.3675442974327323,1.121057290020183
1438,3.5002520384823828,2.45653586228948,1.0437161761929028
1439,3.5162995658847684,2.3447237841964492,1.1715757816883192
1440,3.4649081070533354,2.31782888345988,1.1470792235934555
1441,3.4978073843738993,2.4206195553568195,1.0771878290170798
1442,3.4684036039380386,2.3612153877785564,1.1071882161594822
1443,3.5224633890020924,2.433962760824531,1.0885006281775613
1444,3.4750914852164043,2.341030773350529,1.1340607118658754
1445,3.457923076105653,2.2947867748342303,1.1631363012714226
1446,3.4457549476061504,2.271010042823847,1.1747449047823033
1447,3.5209987131605147,2.3801907496019368,1.140807963558578
1448,3.4624203727131313,2.3320058589845716,1.1304145137285597
1449,3.5040793189103248,2.4586208571272143,1.0454584617831104
1450,3.5096912320963014,2.377694725107591,1.1319965069887106
1451,3.461791745749727,2.2942699177226453,1.1675218280270818
1452,3.453502943558435,2.2743266903654695,1.1791762531929653
1453,3.440934558678037,2.298736642122976,1.142197916555061
1454,3.4698274155353444,2.35917306500075,1.1106543505345945
1455,3.5079205974595244,2.381289030998958,1.1266315664605666
1456,3.4732799359436086,2.285617355378401,1.1876625805652075
1457,3.5019214325785035,2.352521530655942,1.1493999019225614
1458,3.514718809631629,2.471586172270798,1.0431326373608312
1459,3.4559569565737065,2.3269264669176595,1.129030489656047
1460,3.4589785932669708,2.3306617472104127,1.128316846056558
1461,3.527558082506563,2.400072711596966,1.1274853709095969
1462,3.4260545239578915,2.2534236566913837,1.1726308672665078
1463,3.539555432187908,2.4558954719867474,1.0836599602011607
1464,3.4122899164265537,2.225210357504189,1.1870795589223646
1465,3.5186721319192826,2.4203249132692672,1.0983472186500154
1466,3.4739286565969008,2.336440548400721,1.1374881081961798
1467,3.4780600401442734,2.382875929043732,1.0951841111005414
1468,3.4694596771376998,2.293083801461766,1.1763758756759337
1469,3.475851452604189,2.3351847319013816,1.1406667207028072
1470,3.4295003651136846,2.305425976765689,1.1240743883479958
1471,3.4941309450450606,2.385397691564031,1.1087332534810295
1472,3.4057098065525793,2.2895137676877124,1.1161960388648668
1473,3.44293862954174,2.326049309750063,1.1168893197916767
1474,3.511095639643812,2.366095626492133,1.1450000131516793
1475,3.5278336928155194,2.4331160708769834,1.094717621938536
1476,3.4055391074933943,2.240766718695437,1.164772388797957
1477,3.526062658116134,2.4267294141096656,1.0993332440064685
1478,3.4790183125767418,2.3228130655977215,1.1562052469790203
1479,3.4867252721584414,2.39501555698255,1.0917097151758912
1480,3.52490740348393,2.4541097675619024,1.0707976359220277
1481,3.4546013299730878,2.268164379270307,1.186436950702781
1482,3.497883857219522,2.3353974935901163,1.1624863636294056
1483,3.514169127027893,2.4012905294552733,1.1128785975726196
1484,3.506272272709363,2.401496392154936,1.1047758805544272
1485,3.482002756870138,2.3566688477179456,1.1253339091521926
1486,3.470573604243282,2.2981480147603053,1.1724255894829767
1487,3.450102439384839,2.3066704366274102,1.1434320027574287
1488,3.5119501275341904,2.3888231403228457,1.1231269872113447
1489,3.4408549882376644,2.265859194653146,1.1749957935845186
1490,3.486358061469894,2.3576561499819313,1.1287019114879628
1491,3.4927872531172617,2.391612214337481,1.1011750387797807
1492,3.4797686663452914,2.3126126687848694,1.167155997560422
1493,3.428830696301854,2.249272368691109,1.1795583276107449
1494,3.4128988777138525,2.2876074735093908,1.1252914042044617
1495,3.49020746155987,2.376975528725736,1.1132319328341342
1496,3.5078393834212727,2.3634775548336,1.1443618285876727
1497,3.455545704885835,2.3003939110525233,1.1551517938333116
1498,3.3691755769584995,2.1763785325456744,1.192797044412825
1499,3.4947271355575973,2.4914593564863607,1.0032677790712365
1500,3.5312609815087628,2.483218053838396,1.0480429276703669
1501,3.4032769737156316,2.337788735884598,1.0654882378310337
1502,3.4885220093645053,2.3488198048602413,1.139702204504264
1503,3.4636693901152045,2.371468795989298,1.0922005941259063
1504,3.4808725897581745,2.326021923836374,1.1548506659218005
1505,3.502738094234391,2.4183796149811054,1.0843584792532854
1506,3.3809075867067206,2.2259072953106323,1.1550002913960884
1507,3.4446898271887205,2.2778242578141654,1.166865569374555
1508,3.5074089623386544,2.3885547049501628,1.1188542573884916
1509,3.505875459364135,2.3811314663010714,1.1247439930630634
1510,3.492837269478836,2.3550765221593264,1.1377607473195095
1511,3.516405316135211,2.3932982159308147,1.1231071002043964
1512,3.512933608900001,2.455611993588465,1.057321615311536
1513,3.4867532477011154,2.3857701267511575,1.1009831209499579
1514,3.5126233591012146,2.440648060544348,1.0719752985568665
1515,3.5054770254646113,2.4758486447692074,1.0296283806954039
1516,3.4214202726765253,2.291344205451919,1.1300760672246062
1517,3.4700325899452698,2.30519942747309,1.16483316247218
1518,3.466967304564246,2.318886554338656,1.1480807502255903
1519,3.448177934665785,2.291282977332112,1.156894957333673
1520,3.4723974967028544,2.333686774329927,1.1387107223729274
1521,3.4947793911158587,2.3585027484719028,1.136276642643956
1522,3.5258061967438903,2.4124476533145374,1.113358543429353
1523,3.4791824087082595,2.331752027644869,1.1474303810633906
1524,3.4463171785814835,2.2691509524852203,1.1771662260962632
1525,3.4245069549558345,2.256541858791393,1.1679650961644414
1526,3.4747979063773697,2.3193973568950597,1.15540054948231
1527,3.4646334830414727,2.362670014358225,1.1019634686832478
1528,3.488951607712858,2.359379294471054,1.129572313241804
1529,3.414789136812445,2.2340325804441292,1.1807565563683156
1530,3.4877056145819125,2.291115975004149,1.1965896395777635
1531,3.387506521525828,2.197562096557063,1.1899444249687652
1532,3.4752200039076975,2.303854700618992,1.1713653032887055
1533,3.4795225750367935,2.3595758014561024,1.1199467735806912
1534,3.479261730978524,2.3451581047630503,1.1341036262154738
1535,3.4494549701928676,2.2994915962360376,1.14996337395683
1536,3.3819944294333495,2.251994178972398,1.1300002504609514
1537,3.514902378833553,2.4130407043674422,1.101861674466111
1538,3.458113458197397,2.326095237441513,1.1320182207558838
1539,3.495210789580109,2.3665379244597053,1.1286728651204037
1540,3.503836428674401,2.445925594538674,1.0579108341357268
1541,3.4626167196186195,2.348576870879285,1.1140398487393344
1542,3.4929908449314246,2.369178708539096,1.1238121363923286
1543,3.508561588082513,2.3552660547338946,1.1532955333486186
1544,3.492793521387293,2.335705715004289,1.1570878063830041
1545,3.451741821137113,2.275001134043548,1.1767406870935653
1546,3.4714257640139055,2.3970093766987453,1.0744163873151602
1547,3.4276381473066984,2.326677951062636,1.1009601962440625
1548,3.430009984519848,2.239170385880752,1.190839598639096
1549,3.447413686683678,2.2930291324412173,1.1543845542424607
1550,3.405958697430607,2.3005411431683034,1.1054175542623037
1551,3.5048362496966154,2.3962979844403796,1.1085382652562359
1552,3.4594852089713446,2.322726416995493,1.1367587919758515
1553,3.497497540151421,2.3327400853192253,1.1647574548321957
1554,3.5058208399310455,2.3960062936745516,1.109814546256494
1555,3.509149893966692,2.413425281292189,1.0957246126745033
1556,3.445156960096801,2.350014000972122,1.0951429591246788
1557,3.4686269140837314,2.353794473855876,1.1148324402278553
1558,3.3648141359051524,2.226213450888252,1.1386006850169004
1559,3.446056651526579,2.3291074711809503,1.1169491803456286
1560,3.5224871729197984,2.4616617008325656,1.0608254720872328
1561,3.4762944691529993,2.3600772788150355,1.1162171903379638
1562,3.5186796116453896,2.398626830742574,1.1200527809028156
1563,3.5078304701763323,2.3896778518397475,1.1181526183365849
1564,3.5168994669294777,2.414542723926674,1.1023567430028036
1565,3.4560314852923035,2.294400935589871,1.1616305497024326
1566,3.5204112215767855,2.393701982519168,1.1267092390576177
1567,3.411662052065135,2.220641498658671,1.1910205534064642
1568,3.4775370628205713,2.3286261100147776,1.1489109528057937
1569,3.521843671671641,2.4194847096408187,1.1023589620308223
1570,3.4451607945590874,2.256296610094449,1.1888641844646384
1571,3.5086839467616078,2.3673622676104378,1.14132167915117
1572,3.473215825543471,2.3438678207601678,1.1293480047833033
1573,3.471562021142701,2.361823576980306,1.109738444162395
1574,3.500243418859909,2.375108791395196,1.1251346274647132
1575,3.5137989807625662,2.3803233288114964,1.1334756519510698
1576,3.4738189413147786,2.3922645251005585,1.08155441621422
1577,3.463244191164693,2.3592470378979917,1.1039971532667012
1578,3.4660528726557325,2.3243693762097366,1.1416834964459959
1579,3.5015537939156305,2.3622524285582602,1.1393013653573703
1580,3.4717531356607063,2.2805502911936655,1.1912028444670408
1581,3.354113664582461,2.182334564437949,1.1717791001445121
1582,3.528302471887948,2.420264947102749,1.1080375247851988
1583,3.497527223861418,2.4019445710323652,1.0955826528290529
1584,3.4683409742356197,2.3191002979198174,1.1492406763158023
1585,3.5125085151474558,2.359103187327224,1.1534053278202316
1586,3.424708506791889,2.2608826243509053,1.163825882440984
1587,3.527082272704087,2.4232453891401193,1.1038368835639676
1588,3.4614876489488835,2.3147290978835517,1.1467585510653318
1589,3.4950638724990495,2.3662190620704937,1.1288448104285558
1590,3.517558028887116,2.4614495281256765,1.0561085007614395
1591,3.445214531408543,2.2376455772117425,1.2075689541968004
1592,3.489031105584716,2.3811569688596412,1.1078741367250746
1593,3.477029797211809,2.3666120468884198,1.1104177503233892
1594,3.5225454213514333,2.43873416005587,1.0838112612955633
1595,3.438839800745949,2.2818956325608966,1.1569441681850523
1596,3.534312977915564,2.416869607797068,1.117443370118496
1597,3.450364936821926,2.271989100809926,1.1783758360119996
1598,3.460914310350745,2.3477542664851483,1.1131600438655966
1599,3.5116489716148305,2.406424214935956,1.1052247566788744
1600,3.5145273220361424,2.4051598169282746,1.1093675051078677
1601,3.479322879029315,2.3346498276662833,1.1446730513630317
1602,3.4834267172168594,2.343128133430583,1.1402985837862762
1603,3.5103980688028464,2.369611165712939,1.1407869030899076
1604,3.5125471452682744,2.378159217168761,1.1343879280995135
1605,3.446811428110425,2.2677162334115444,1.1790951946988808
1606,3.520052982140117,2.3818164340576318,1.1382365480824852
1607,3.51727615972479,2.432609879199297,1.084666280525493
1608,3.397749086484202,2.207067915870314,1.190681170613888
1609,3.4523093513891334,2.2684729750342014,1.183836376354932
1610,3.510117143646605,2.4120192476757922,1.0980978959708128
1611,3.47203565137573,2.398921127669545,1.073114523706185
1612,3.4874174339728268,2.3572381632727,1.1301792707001268
1613,3.491341847570433,2.3455874519351507,1.1457543956352825
1614,3.455910712596643,2.3028969824621273,1.1530137301345156
1615,3.402463682313804,2.3362700798852853,1.0661936024285188
1616,3.5000165505384864,2.4017292582563097,1.0982872922821767
1617,3.502226253536943,2.394201510056999,1.1080247434799437
1618,3.4907284980991298,2.3540797127103907,1.136648785388739
1619,3.5080310157415204,2.4134857858172096,1.0945452299243108
1620,3.4830358863403768,2.343407189631091,1.139628696709286
1621,3.515630943140512,2.4489721541464142,1.066658788994098
1622,3.532439640257771,2.462429267274514,1.070010372983257
1623,3.4555053877717814,2.3217726419481726,1.1337327458236088
1624,3.5068563732829543,2.442348477665751,1.0645078956172034
1625,3.466170488175833,2.285174733858253,1.1809957543175802
1626,3.519235647622401,2.437009252586327,1.082226395036074
1627,3.535630134766972,2.4693988504152053,1.0662312843517667
1628,3.5178000678046106,2.3955731125424875,1.1222269552621231
1629,3.473674186828964,2.31851175465152,1.1551624321774439
1630,3.436979212728256,2.3138261314633555,1.1231530812649004
1631,3.5323146478145473,2.447829949909433,1.0844846979051144
1632,3.5169580878167657,2.4274921040090263,1.0894659838077394
1633,3.499795854315994,2.3634050921366496,1.1363907621793445
1634,3.4298480111957286,2.283507515724328,1.1463404954714007
1635,3.539567300372762,2.508513282487217,1.0310540178855452
1636,3.5019053274539407,2.345573396706485,1.1563319307474558
1637,3.4497923876049117,2.280613703456578,1.1691786841483336
1638,3.4740477427207583,2.3229827831980714,1.151064959522687
1639,3.51599026335473,2.4681840798794807,1.0478061834752492
1640,3.445675893975926,2.2767484672810077,1.1689274266949186
1641,3.5150495837801183,2.442955107356952,1.0720944764231661
1642,3.438861352097379,2.2600629217314903,1.1787984303658887
1643,3.5175994933613386,2.4258224021588677,1.091777091202471
1644,3.420783114325925,2.2510907448596518,1.169692369466273
1645,3.482040682972051,2.338636309715717,1.1434043732563341
1646,3.5149111949396152,2.405133097779685,1.1097780971599303
1647,3.542863809280082,2.4818914404153336,1.0609723688647485
1648,3.4466180153898724,2.3229549320291247,1.1236630833607477
1649,3.384306552524594,2.2374592402775706,1.1468473122470235
1650,3.4955075026396125,2.4069311150845434,1.0885763875550691
1651,3.4862023284401755,2.3482566277095493,1.1379457007306262
1652,3.5162631418911015,2.4228677574878663,1.0933953844032351
1653,3.466681868676264,2.264711755563146,1.2019701131131182
1654,3.462423338656476,2.3710046234528757,1.0914187152036003
1655,3.46298585812507,2.3638952629105097,1.0990905952145602
1656,3.5117885830258806,2.513015138232961,0.9987734447929197
1657,3.51491856209679,2.3893974210867968,1.1255211410099935
1658,3.460177214818289,2.3370039859859335,1.1231732288323557
1659,3.4696360843157845,2.3168024381162464,1.152833646199538
1660,3.5031644653450362,2.370371345988475,1.132793119356561
1661,3.423523376239723,2.329610219972181,1.0939131562675417
1662,3.4665929844250822,2.361592912817585,1.1050000716074972
1663,3.511214150851798,2.3937666758214053,1.1174474750303927
1664,3.5311622070613558,2.4581715563964903,1.0729906506648654
1665,3.5106377789736403,2.4007615095853128,1.1098762693883275
1666,3.507863292808336,2.4233870327355405,1.0844762600727957
1667,3.4890828806929726,2.3291339549245436,1.159948925768429
1668,3.4609947488445014,2.3388117942771234,1.122182954567378
1669,3.5256692045488673,2.4249468644523304,1.100722340096537
1670,3.4704648130597247,2.3771933488190067,1.093271464240718
1671,3.4533409187051385,2.281171400829228,1.1721695178759104
1672,3.5002698353879804,2.433849855610555,1.0664199797774256
1673,3.492955965083543,2.38777078829601,1.1051851767875331
1674,3.5121463200143577,2.4136905570922385,1.0984557629221192
1675,3.491089127952691,2.3406695966241076,1.1504195313285837
1676,3.4565127280746117,2.3018986646535025,1.1546140634211093
1677,3.407421098536481,2.239575667964749,1.1678454305717318
1678,3.5080755458203563,2.38625704976454,1.1218184960558162
1679,3.467719444000852,2.31445701804118,1.1532624259596718
1680,3.483272713913186,2.3494020613022895,1.1338706526108964
1681,3.4934309923473688,2.370577874881036,1.1228531174663328
1682,3.5241286329436314,2.405590309721763,1.1185383232218684
1683,3.4632838573819478,2.3152384203926317,1.148045436989316
1684,3.4843373872224306,2.3550902543081595,1.129247132914271
1685,3.486820673643145,2.3500954024149987,1.1367252712281464
1686,3.517456704248843,2.378344053697752,1.1391126505510911
1687,3.513930020990491,2.382570174516116,1.1313598464743748
1688,3.42018750457236,2.304512041585005,1.115675462987355
1689,3.501713548097346,2.4143446365262884,1.0873689115710574
1690,3.477128677884214,2.3038145691972733,1.1733141086869407
1691,3.502139564661598,2.362178669176741,1.1399608954848572
1692,3.5181493652606433,2.4338775903181675,1.0842717749424757
1693,3.4800553137339723,2.325859262367528,1.1541960513664442
1694,3.512413334961059,2.3999302935134796,1.1124830414475793
1695,3.4147791268286025,2.2568437070981284,1.157935419730474
1696,3.4596157330746595,2.328501486915358,1.1311142461593016
1697,3.4615113858787683,2.301588706274407,1.1599226796043611
1698,3.4543170360107847,2.2873419495686567,1.166975086442128
1699,3.4665307070481304,2.3198075771205673,1.146723129927563
1700,3.424752798076691,2.272122826874503,1.1526299712021881
1701,3.4380829656459495,2.2407766281085717,1.1973063375373778
1702,3.5279063182709973,2.466927806305531,1.0609785119654664
1703,3.446418936807168,2.3615143587529035,1.0849045780542643
1704,3.4954144100263633,2.342558652676682,1.1528557573496814
1705,3.475025459253218,2.3536520535610412,1.121373405692177
1706,3.425654045433081,2.2433902805262798,1.1822637649068013
1707,3.5139623136499254,2.369406464816836,1.1445558488330896
1708,3.3935577765247498,2.2746525740052665,1.1189052025194832
1709,3.410363399101421,2.2154256737774647,1.1949377253239564
1710,3.4582718335616662,2.3217715524245284,1.1365002811371379
1711,3.499639985134268,2.38621443711516,1.1134255480191082
1712,3.435678158857567,2.2332511312954972,1.2024270275620697
1713,3.4697112259323672,2.3113200501087294,1.1583911758236378
1714,3.4592721421184915,2.284910122308935,1.1743620198095566
1715,3.4827850202687776,2.3568448750099784,1.1259401452587992
1716,3.532046764080983,2.4053790118423723,1.1266677522386108
1717,3.5233479753809482,2.393604939563654,1.1297430358172944
1718,3.487534196704585,2.3736545537743354,1.1138796429302498
1719,3.35479947384868,2.2032096221418804,1.1515898517067997
1720,3.440297820386006,2.3049916607874517,1.1353061595985543
1721,3.5011588907647577,2.3756160203447427,1.125542870420015
1722,3.481517214755048,2.3569993434173133,1.1245178713377348
1723,3.4670405018959167,2.3140437167967782,1.1529967850991385
1724,3.4951809322993546,2.372051282639515,1.1231296496598397
1725,3.504254129724872,2.4038086194155923,1.1004455103092798
1726,3.4607575255445067,2.3334634871261772,1.1272940384183294
1727,3.4683332452181577,2.332413450461386,1.1359197947567719
1728,3.4255849691064904,2.2914942618570446,1.1340907072494457
1729,3.484002135237507,2.3752436816234823,1.1087584536140245
1730,3.4292746798218423,2.290630676351677,1.1386440034701653
1731,3.3894622317850582,2.2253236317645504,1.1641386000205078
1732,3.511682830800213,2.5029528026447703,1.0087300281554428
1733,3.5216798771949644,2.4446441944514796,1.0770356827434848
1734,3.4937213062981445,2.354579031320499,1.1391422749776456
1735,3.5149339807394036,2.477645406820586,1.0372885739188176
1736,3.47560123332426,2.349954483129198,1.1256467501950622
1737,3.515343684094941,2.367383598269178,1.1479600858257628
1738,3.4762158133223826,2.3569141727076492,1.1193016406147334
1739,3.4468148335687925,2.293900302869365,1.1529145306994275
1740,3.4436279142130717,2.2953666978828426,1.148261216330229
1741,3.483333496125724,2.3475091769296554,1.1358243191960686
1742,3.4934678659593907,2.3742078881928514,1.1192599777665393
1743,3.42371166774047,2.243141749587367,1.180569918153103
1744,3.4962563571812697,2.3562947573659585,1.1399615998153112
1745,3.5174869244644644,2.440180904870919,1.0773060195935455
1746,3.4956847199221284,2.3844575360197653,1.111227183902363
1747,3.42134026344723,2.2649342209053223,1.1564060425419078
1748,3.4208126979607556,2.27802412615173,1.1427885718090254
1749,3.423954003332866,2.226304731970742,1.197649271362124
1750,3.4838017780167294,2.351094994193018,1.1327067838237115
1751,3.45291354838341,2.398920973891299,1.0539925744921108
1752,3.50218412280428,2.3517562120713893,1.1504279107328905
1753,3.5431982485705418,2.5050390397042235,1.0381592088663183
1754,3.5140962975133045,2.402120960433293,1.1119753370800116
1755,3.514304640260399,2.409080946226175,1.105223694034224
1756,3.506419544883575,2.391862463179362,1.1145570817042127
1757,3.4635863908198163,2.3648809567005795,1.0987054341192368
1758,3.4446594373959463,2.255869805559557,1.1887896318363893
1759,3.480346066549963,2.4037297720154,1.076616294534563
1760,3.530406326687941,2.48194199682169,1.0484643298662508
1761,3.4811019900949303,2.348827233599456,1.132274756495474
1762,3.515655090739951,2.3969828483982503,1.1186722423417006
1763,3.514765367755522,2.373897508929815,1.140867858825707
1764,3.4280057257730157,2.240131850849966,1.1878738749230497
1765,3.4471440261247883,2.3285771665313884,1.1185668595934
1766,3.534124656840914,2.477736907241599,1.056387749599315
1767,3.4603663158738,2.294736783515718,1.165629532358082
1768,3.5215702618442557,2.4042177331952743,1.1173525286489814
1769,3.5094418377177097,2.4687542711844177,1.040687566533292
1770,3.4213211536551333,2.2924122865178402,1.128908867137293
1771,3.4829878511369006,2.3718229709045366,1.111164880232364
1772,3.43930093539383,2.2967661939525494,1.1425347414412808
1773,3.5002882983618093,2.344589204657622,1.1556990937041873
1774,3.4589519578538916,2.3116547681349746,1.147297189718917
1775,3.439523606250392,2.254467613822435,1.185055992427957
1776,3.438160808679552,2.324018892787781,1.114141915891771
1777,3.4631441143794395,2.409541664263467,1.0536024501159726
1778,3.5095477276650544,2.476218108420245,1.0333296192448094
1779,3.482565354698131,2.385118600929908,1.097446753768223
1780,3.499502065153387,2.3647262534040117,1.1347758117493751
1781,3.417807666699541,2.2433735967376,1.1744340699619413
1782,3.514485690371987,2.3853603548628555,1.1291253355091317
1783,3.4328818111727686,2.3441887483668804,1.0886930628058882
1784,3.4196270427191036,2.2490195888598055,1.170607453859298
1785,3.3778340427302704,2.2065333652013894,1.171300677528881
1786,3.515211063586972,2.362050782426116,1.1531602811608561
1787,3.4414496372084282,2.3106837912768325,1.1307658459315957
1788,3.4883174682279585,2.3708328128905207,1.1174846553374378
1789,3.5177765112130257,2.412557875358114,1.1052186358549116
1790,3.5175825774140255,2.4476331323026397,1.0699494451113858
1791,3.42420147526388,2.253339362884272,1.170862112379608
1792,3.532035652458915,2.3975362405348615,1.1344994119240535
1793,3.481970202702308,2.3265527971337376,1.1554174055685702
1794,3.528250872889189,2.443060933932371,1.0851899389568178
1795,3.4718527738980294,2.3702963745198153,1.101556399378214
1796,3.518375219827508,2.4078248713965236,1.1105503484309844
1797,3.5169883213383337,2.428516200275391,1.0884721210629427
1798,3.511793177464494,2.362201924428942,1.149591253035552
1799,3.4463671795792767,2.299767329046207,1.14659985053307
1800,3.4774441268197953,2.3992314013628477,1.0782127254569476
1801,3.3791040996980013,2.214656494171867,1.1644476055261341
1802,3.47451747666393,2.318877420062418,1.1556400566015124
1803,3.4688049938339836,2.3595918749326232,1.1092131189013603
1804,3.4909522142061133,2.4021877921013086,1.0887644221048047
1805,3.497088679981759,2.36115566473412,1.1359330152476392
1806,3.468587083450883,2.337532048282031,1.1310550351688518
1807,3.5219885445149197,2.414837442772381,1.1071511017425388
1808,3.418043060037227,2.2377958369291333,1.1802472231080938
1809,3.459897982299227,2.286997081723542,1.172900900575685
1810,3.4506674473520915,2.322677038743013,1.1279904086090786
1811,3.4690579140782014,2.2794680286578948,1.1895898854203066
1812,3.4601161669184357,2.3378418794601146,1.1222742874583211
1813,3.4722205445582066,2.31815835277707,1.1540621917811364
1814,3.5034264128405637,2.440240325738209,1.0631860871023546
1815,3.4409640821787133,2.288576519487767,1.1523875626909463
1816,3.429078130385388,2.2711672238789515,1.1579109065064364
1817,3.5257759523438543,2.4266386208810458,1.0991373314628086
1818,3.4682500909854292,2.34265967038152,1.1255904206039093
1819,3.4432399025592937,2.2845424982633658,1.158697404295928
1820,3.455153556565295,2.3001416462298656,1.1550119103354293
1821,3.485683824095019,2.368723522545315,1.116960301549704
1822,3.5190419290076305,2.4192410153132866,1.0998009136943439
1823,3.4944505792620046,2.3851790338355334,1.1092715454264712
1824,3.501378541173581,2.403139646305989,1.0982388948675919
1825,3.4481572189629053,2.2789991480103713,1.169158070952534
1826,3.4011339673363707,2.263459020424693,1.1376749469116776
1827,3.4986542272367362,2.371750694683694,1.126903532553042
1828,3.5098041483445908,2.376784523139346,1.133019625205245
1829,3.4654256349429855,2.4197207867013657,1.0457048482416198
1830,3.5108258174061913,2.466237520542881,1.0445882968633105
1831,3.4546214153473356,2.3111858578256417,1.143435557521694
1832,3.4727153158284243,2.337012124743975,1.1357031910844495
1833,3.4538439602015476,2.2781382569648665,1.175705703236681
1834,3.445249393825228,2.2857732293642434,1.1594761644609846
1835,3.488504320904674,2.3448540847409136,1.1436502361637606
1836,3.4155930789822286,2.267834841621695,1.1477582373605335
1837,3.515182668814349,2.450529640123035,1.064653028691314
1838,3.5268922437967354,2.4583462886403473,1.068545955156388
1839,3.474164188621356,2.3956610762731723,1.0785031123481836
1840,3.489825726660685,2.394029582802527,1.0957961438581583
1841,3.4218531925660827,2.2882089313917695,1.1336442611743132
1842,3.4790578112758728,2.3137270686599747,1.165330742615898
1843,3.4993786799161053,2.34144279227243,1.1579358876436752
1844,3.4698080074519373,2.3822011112960064,1.0876068961559309
1845,3.4270408966067323,2.246261576239387,1.1807793203673453
1846,3.4981567368480295,2.326690622711255,1.1714661141367744
1847,3.4409076429228977,2.3398754182745654,1.1010322246483324
1848,3.5117351302966253,2.403229074490213,1.1085060558064121
1849,3.480074416170526,2.3543282951603994,1.1257461210101267
1850,3.520009929475421,2.3776320405114766,1.1423778889639444
1851,3.500436036156562,2.3735708805481672,1.1268651556083946
1852,3.4844904092976394,2.36871769687902,1.1157727124186194
1853,3.5165022530384635,2.391322253965236,1.1251799990732274
1854,3.482560955979926,2.3912106655678453,1.0913502904120809
1855,3.4195167720117814,2.287836003620816,1.1316807683909653
1856,3.4323847770811,2.3072911538562835,1.1250936232248163
1857,3.4202884292402147,2.3213327269595974,1.0989557022806173
1858,3.4996844127917957,2.3762934900210553,1.1233909227707404
1859,3.5027320217214672,2.340148174053719,1.1625838476677481
1860,3.480683854078002,2.3520710676485637,1.1286127864294384
1861,3.425429036318273,2.2473386857098907,1.1780903506083824
1862,3.5320423319246483,2.457634604764628,1.0744077271600205
1863,3.468501582811139,2.318354516072553,1.1501470667385862
1864,3.4182385101419537,2.2447079971496637,1.17353051299229
1865,3.4140897752682022,2.2527370009254875,1.1613527743427148
1866,3.3904677175930122,2.2176379769454098,1.1728297406476025
1867,3.4876652610095435,2.367308817497064,1.1203564435124798
1868,3.465413745058243,2.3193886767460126,1.1460250683122304
1869,3.52357265728532,2.46696526027897,1.05660739700635
1870,3.498065012161013,2.3851024289196023,1.1129625832414107
1871,3.4642422811068165,2.3012635465804734,1.1629787345263431
1872,3.531315821232619,2.4138217217435045,1.1174940994891145
1873,3.4339921651147933,2.234363536105033,1.1996286290097604
1874,3.5076188746605155,2.3975868688028545,1.110032005857661
1875,3.4531707996580114,2.3857361298307795,1.067434669827232
1876,3.4589053627077813,2.3172311560104415,1.1416742066973398
