source_id,language,variant_count,seed,master_key_sha256,parent_phase3a3_master_key_sha256,reserved_test_encoded,train_active_suffix_count,train_active_suffix_counts_json,train_base_form_preservation_fraction,train_base_form_recovery_accuracy,train_cipher_glyph_alphabet_size,train_exact_cipher_token_recurrence_fraction,train_max_realized_surface_forms_per_plaintext_word,train_mean_realized_surface_forms_per_plaintext_word_present,train_plaintext_types_with_multiple_observed_base_forms,train_round_trip_accuracy,train_same_surface_probability_given_same_plaintext_word,train_suffix_entropy_bits,train_suffix_entropy_fraction_of_max,train_token_coverage_fraction,train_token_length_plus_one_accuracy,train_tokens,train_unique_cipher_tokens,train_unique_plaintext_word_types,validation_active_suffix_count,validation_active_suffix_counts_json,validation_base_form_preservation_fraction,validation_base_form_recovery_accuracy,validation_cipher_glyph_alphabet_size,validation_exact_cipher_token_recurrence_fraction,validation_max_realized_surface_forms_per_plaintext_word,validation_mean_realized_surface_forms_per_plaintext_word_present,validation_plaintext_types_with_multiple_observed_base_forms,validation_round_trip_accuracy,validation_same_surface_probability_given_same_plaintext_word,validation_suffix_entropy_bits,validation_suffix_entropy_fraction_of_max,validation_token_coverage_fraction,validation_token_length_plus_one_accuracy,validation_tokens,validation_unique_cipher_tokens,validation_unique_plaintext_word_types
german_rem_v21,German,8,40814041438,19156c905029cf0363647a62d3d775f8bcf2c3472cefc31d644732ddd4aaa292,c37d5c2787574baa2e44f4abc0b9f834e6b0edd1ad11d779a079137ef8ae904c,False,8,"{""V0001"": 1757, ""V0002"": 1775, ""V0003"": 1776, ""V0004"": 1694, ""V0007"": 1803, ""V0008"": 1848, ""V0009"": 1764, ""V0014"": 1720}",1.0,1.0,52,0.5448822239513333,8,1.9286570743405276,0,1.0,0.12517700646663624,2.99954845471982,0.9998494849066066,1.0,1.0,14137,6434,3336,8,"{""V0001"": 397, ""V0002"": 347, ""V0003"": 363, ""V0004"": 352, ""V0007"": 371, ""V0008"": 369, ""V0009"": 372, ""V0014"": 392}",1.0,1.0,48,0.3428957138035775,8,1.6528013582342955,0,1.0,0.12694534925805284,2.998611370174529,0.9995371233915097,1.0,1.0,2963,1947,1178
german_rem_v21,German,8,40814041439,51ae07c7fa954ff506c97430c2aa9a8711319dc2dfeb2748d14b6821d104b3c1,a25f75425bd61001e06bc4939d6baa2d22d7350fcff0def30960e1d520500440,False,8,"{""V0001"": 1737, ""V0002"": 1770, ""V0003"": 1746, ""V0004"": 1791, ""V0006"": 1876, ""V0007"": 1712, ""V0012"": 1739, ""V0015"": 1766}",1.0,1.0,52,0.5446700148546367,8,1.9295563549160673,0,1.0,0.12480135940966376,2.9994969584312585,0.9998323194770862,1.0,1.0,14137,6437,3336,8,"{""V0001"": 388, ""V0002"": 375, ""V0003"": 360, ""V0004"": 360, ""V0006"": 366, ""V0007"": 365, ""V0012"": 374, ""V0015"": 375}",1.0,1.0,48,0.3425582180222747,8,1.6536502546689305,0,1.0,0.12423090843286283,2.9995878017481763,0.9998626005827255,1.0,1.0,2963,1948,1178
german_rem_v21,German,8,40814041440,153c434c352df8d954c123b2dc7047319342e5ccefbb25fc84202421a85cb6ad,cffa07927909bff8b741f6b9bb216d0ca07baa2e4bf7c38137cdf287ddf84160,False,8,"{""V0001"": 1773, ""V0002"": 1706, ""V0003"": 1775, ""V0004"": 1773, ""V0005"": 1770, ""V0010"": 1751, ""V0012"": 1788, ""V0014"": 1801}",1.0,1.0,52,0.5428308693499329,8,1.9373501199040768,0,1.0,0.12478365876300014,2.999833843379121,0.999944614459707,1.0,1.0,14137,6463,3336,8,"{""V0001"": 397, ""V0002"": 359, ""V0003"": 326, ""V0004"": 377, ""V0005"": 369, ""V0010"": 379, ""V0012"": 377, ""V0014"": 379}",1.0,1.0,48,0.34188322645966923,8,1.6553480475382003,0,1.0,0.12866449511400652,2.997953866863372,0.999317955621124,1.0,1.0,2963,1950,1178
german_rem_v21,German,8,40814041441,b77ed752eb084b31baa7b3ce1dd4581b8bc50e6fcebd317800024872ade52ec1,31ee1a0a9dd94a1540671895560eb2352d4c3d3b87da4f49a244f4918ec812f2,False,8,"{""V0001"": 1772, ""V0002"": 1774, ""V0003"": 1740, ""V0004"": 1788, ""V0011"": 1753, ""V0012"": 1761, ""V0013"": 1807, ""V0015"": 1742}",1.0,1.0,52,0.5447407512202023,8,1.9292565947242206,0,1.0,0.12454765014081848,2.9998933176422913,0.9999644392140971,1.0,1.0,14137,6436,3336,8,"{""V0001"": 369, ""V0002"": 348, ""V0003"": 375, ""V0004"": 361, ""V0011"": 384, ""V0012"": 366, ""V0013"": 366, ""V0015"": 394}",1.0,1.0,48,0.34357070536618295,8,1.6511035653650254,0,1.0,0.12613101701049584,2.999085449002698,0.999695149667566,1.0,1.0,2963,1945,1178
german_rem_v21,German,8,40814041442,51391c0838c5e1cff56cfb23b6480945bfb7e50ab788bee4ae8f1a7cf49b783b,effd6dff2eb82be44f5144da92aea17546d49318cee191d360e79eb2b08998a6,False,8,"{""V0001"": 1817, ""V0002"": 1763, ""V0003"": 1756, ""V0004"": 1754, ""V0010"": 1711, ""V0012"": 1820, ""V0013"": 1769, ""V0014"": 1747}",1.0,1.0,52,0.5436089693711537,8,1.934052757793765,0,1.0,0.125119971049609,2.9997360704657967,0.9999120234885989,1.0,1.0,14137,6452,3336,8,"{""V0001"": 393, ""V0002"": 365, ""V0003"": 341, ""V0004"": 373, ""V0010"": 361, ""V0012"": 368, ""V0013"": 363, ""V0014"": 399}",1.0,1.0,48,0.33648329395882554,8,1.66893039049236,0,1.0,0.1248642779587405,2.998440565113967,0.9994801883713224,1.0,1.0,2963,1966,1178
german_rem_v21,German,16,40814041438,19156c905029cf0363647a62d3d775f8bcf2c3472cefc31d644732ddd4aaa292,c37d5c2787574baa2e44f4abc0b9f834e6b0edd1ad11d779a079137ef8ae904c,False,16,"{""V0001"": 853, ""V0002"": 884, ""V0003"": 878, ""V0004"": 841, ""V0005"": 877, ""V0006"": 876, ""V0007"": 927, ""V0008"": 936, ""V0009"": 886, ""V0010"": 904, ""V0011"": 853, ""V0012"": 891, ""V0013"": 878, ""V0014"": 843, ""V0015"": 898, ""V0016"": 912}",1.0,1.0,60,0.45575440333875644,16,2.3063549160671464,0,1.0,0.06228070865522287,3.9993299983303134,0.9998324995825784,1.0,1.0,14137,7694,3336,16,"{""V0001"": 190, ""V0002"": 159, ""V0003"": 174, ""V0004"": 176, ""V0005"": 190, ""V0006"": 182, ""V0007"": 189, ""V0008"": 178, ""V0009"": 180, ""V0010"": 207, ""V0011"": 176, ""V0012"": 188, ""V0013"": 192, ""V0014"": 202, ""V0015"": 189, ""V0016"": 191}",1.0,1.0,56,0.2473844076949038,16,1.8930390492359932,0,1.0,0.06333695258776692,3.9973650445610205,0.9993412611402551,1.0,1.0,2963,2230,1178
german_rem_v21,German,16,40814041439,51ae07c7fa954ff506c97430c2aa9a8711319dc2dfeb2748d14b6821d104b3c1,a25f75425bd61001e06bc4939d6baa2d22d7350fcff0def30960e1d520500440,False,16,"{""V0001"": 864, ""V0002"": 888, ""V0003"": 911, ""V0004"": 900, ""V0005"": 849, ""V0006"": 966, ""V0007"": 863, ""V0008"": 870, ""V0009"": 891, ""V0010"": 891, ""V0011"": 910, ""V0012"": 869, ""V0013"": 873, ""V0014"": 835, ""V0015"": 875, ""V0016"": 882}",1.0,1.0,60,0.45667397609110844,16,2.3024580335731413,0,1.0,0.06198373113897761,3.9992238040825714,0.9998059510206428,1.0,1.0,14137,7681,3336,16,"{""V0001"": 199, ""V0002"": 172, ""V0003"": 180, ""V0004"": 165, ""V0005"": 182, ""V0006"": 186, ""V0007"": 183, ""V0008"": 189, ""V0009"": 174, ""V0010"": 195, ""V0011"": 180, ""V0012"": 185, ""V0013"": 189, ""V0014"": 180, ""V0015"": 201, ""V0016"": 203}",1.0,1.0,56,0.24772190347620654,16,1.8921901528013583,0,1.0,0.06112015924719508,3.9977824062095917,0.9994456015523979,1.0,1.0,2963,2229,1178
german_rem_v21,German,16,40814041440,153c434c352df8d954c123b2dc7047319342e5ccefbb25fc84202421a85cb6ad,cffa07927909bff8b741f6b9bb216d0ca07baa2e4bf7c38137cdf287ddf84160,False,16,"{""V0001"": 843, ""V0002"": 870, ""V0003"": 840, ""V0004"": 870, ""V0005"": 869, ""V0006"": 852, ""V0007"": 901, ""V0008"": 935, ""V0009"": 875, ""V0010"": 899, ""V0011"": 930, ""V0012"": 887, ""V0013"": 903, ""V0014"": 926, ""V0015"": 836, ""V0016"": 901}",1.0,1.0,60,0.4544104123930112,16,2.3120503597122304,0,1.0,0.06232004342558648,3.999117247349081,0.9997793118372702,1.0,1.0,14137,7713,3336,16,"{""V0001"": 220, ""V0002"": 193, ""V0003"": 174, ""V0004"": 183, ""V0005"": 192, ""V0006"": 207, ""V0007"": 177, ""V0008"": 152, ""V0009"": 170, ""V0010"": 172, ""V0011"": 177, ""V0012"": 191, ""V0013"": 194, ""V0014"": 209, ""V0015"": 166, ""V0016"": 186}",1.0,1.0,56,0.24772190347620654,16,1.8921901528013583,0,1.0,0.06473941368078176,3.993951696472136,0.998487924118034,1.0,1.0,2963,2229,1178
german_rem_v21,German,16,40814041441,b77ed752eb084b31baa7b3ce1dd4581b8bc50e6fcebd317800024872ade52ec1,31ee1a0a9dd94a1540671895560eb2352d4c3d3b87da4f49a244f4918ec812f2,False,16,"{""V0001"": 920, ""V0002"": 924, ""V0003"": 835, ""V0004"": 869, ""V0005"": 919, ""V0006"": 850, ""V0007"": 903, ""V0008"": 852, ""V0009"": 917, ""V0010"": 881, ""V0011"": 872, ""V0012"": 858, ""V0013"": 890, ""V0014"": 844, ""V0015"": 898, ""V0016"": 905}",1.0,1.0,60,0.45342010327509374,16,2.3162470023980815,0,1.0,0.06220990606856837,3.99922044584922,0.999805111462305,1.0,1.0,14137,7727,3336,16,"{""V0001"": 189, ""V0002"": 172, ""V0003"": 173, ""V0004"": 159, ""V0005"": 202, ""V0006"": 176, ""V0007"": 198, ""V0008"": 180, ""V0009"": 173, ""V0010"": 189, ""V0011"": 195, ""V0012"": 168, ""V0013"": 193, ""V0014"": 212, ""V0015"": 182, ""V0016"": 202}",1.0,1.0,56,0.2500843739453257,16,1.8862478777589133,0,1.0,0.0647846543612016,3.995779390837035,0.9989448477092587,1.0,1.0,2963,2222,1178
german_rem_v21,German,16,40814041442,51391c0838c5e1cff56cfb23b6480945bfb7e50ab788bee4ae8f1a7cf49b783b,effd6dff2eb82be44f5144da92aea17546d49318cee191d360e79eb2b08998a6,False,16,"{""V0001"": 890, ""V0002"": 908, ""V0003"": 875, ""V0004"": 845, ""V0005"": 909, ""V0006"": 927, ""V0007"": 881, ""V0008"": 898, ""V0009"": 881, ""V0010"": 836, ""V0011"": 855, ""V0012"": 939, ""V0013"": 871, ""V0014"": 898, ""V0015"": 875, ""V0016"": 849}",1.0,1.0,60,0.45780575794015704,16,2.297661870503597,0,1.0,0.06259932029516811,3.9992652256502317,0.9998163064125579,1.0,1.0,14137,7665,3336,16,"{""V0001"": 218, ""V0002"": 193, ""V0003"": 151, ""V0004"": 192, ""V0005"": 181, ""V0006"": 175, ""V0007"": 190, ""V0008"": 175, ""V0009"": 179, ""V0010"": 175, ""V0011"": 172, ""V0012"": 189, ""V0013"": 188, ""V0014"": 186, ""V0015"": 186, ""V0016"": 213}",1.0,1.0,56,0.24265946675666555,16,1.9049235993208828,0,1.0,0.06351791530944625,3.9951250160236835,0.9987812540059209,1.0,1.0,2963,2244,1178
italian_old_ud218,Italian,4,40814041438,86afeaf704d6d49ad4b1bb4477a10de586cbc158523edcfb2f2177ec7c027260,c3b861c1f7e877f10b9afba15f49f1c7ec091fb4ab69def4270450efd3531ccd,False,4,"{""V0001"": 3435, ""V0002"": 3447, ""V0003"": 3608, ""V0004"": 3532}",1.0,1.0,32,0.6275139067180145,4,1.5099739809193409,0,1.0,0.25032340686401844,1.9997130823726854,0.9998565411863427,1.0,1.0,14022,5223,3459,4,"{""V0001"": 682, ""V0002"": 681, ""V0003"": 703, ""V0004"": 759}",1.0,1.0,32,0.4569911504424779,4,1.4009132420091324,0,1.0,0.24600065295461965,1.998565895673439,0.9992829478367194,1.0,1.0,2825,1534,1095
italian_old_ud218,Italian,4,40814041439,264ee2ce6d01e9f2bcbd2bd085b86c64d87f795212e1945e219ff0795a7c16a5,a7d6fd9c627069c05a84e9ad2b592a9274026d95c9b5a02f6411b326eeed674b,False,4,"{""V0001"": 3523, ""V0002"": 3447, ""V0003"": 3488, ""V0004"": 3564}",1.0,1.0,32,0.6248751961203822,4,1.5206707140792137,0,1.0,0.24965970844026975,1.9998905621873517,0.9999452810936759,1.0,1.0,14022,5260,3459,4,"{""V0001"": 714, ""V0002"": 757, ""V0003"": 662, ""V0004"": 692}",1.0,1.0,32,0.4545132743362832,4,1.4073059360730593,0,1.0,0.24792686908259876,1.998271587847623,0.9991357939238115,1.0,1.0,2825,1541,1095
italian_old_ud218,Italian,4,40814041440,177780476f755d467f4e5688d4d50fbaf1a0299a96464aae52c48b53316a8df3,e74d6f669dd6b16fb3602e22ddde15ae0affa7b59320e13486d04af9466cb1dc,False,4,"{""V0001"": 3560, ""V0002"": 3483, ""V0003"": 3408, ""V0004"": 3571}",1.0,1.0,32,0.6270146911995436,4,1.5119976871928302,0,1.0,0.2499285647489116,1.9997457999764934,0.9998728999882467,1.0,1.0,14022,5230,3459,4,"{""V0001"": 736, ""V0002"": 701, ""V0003"": 688, ""V0004"": 700}",1.0,1.0,32,0.45734513274336286,4,1.4,0,1.0,0.25259549461312436,1.9995387827679365,0.9997693913839683,1.0,1.0,2825,1533,1095
italian_old_ud218,Italian,4,40814041441,9985e5f68709b39c1b69b4be39355cf759ca750599cb84f0862f0d9a25bb371c,e9a424cae47027c73ea8ee256af2d36b05805b823587905892f7ac16d1e5450b,False,4,"{""V0001"": 3531, ""V0002"": 3525, ""V0003"": 3542, ""V0004"": 3424}",1.0,1.0,32,0.6258736271573242,4,1.5166233015322348,0,1.0,0.24944670150975157,1.9998671862040522,0.9999335931020261,1.0,1.0,14022,5246,3459,4,"{""V0001"": 709, ""V0002"": 712, ""V0003"": 688, ""V0004"": 716}",1.0,1.0,32,0.45876106194690264,4,1.3963470319634703,0,1.0,0.25122428991185114,1.9998296658086228,0.9999148329043114,1.0,1.0,2825,1529,1095
italian_old_ud218,Italian,4,40814041442,ae10a6150314a9c310e5e955d3f635bb7ca4ff4ff1c59a4d0076399a6ad0328a,c39ed03ee4454a9a481c2de6f4f07692c24b2869fe1972cbf74e1860140dfc7a,False,4,"{""V0001"": 3478, ""V0002"": 3487, ""V0003"": 3576, ""V0004"": 3481}",1.0,1.0,32,0.6264441591784339,4,1.5143104943625325,0,1.0,0.2498597271433173,1.999902556482632,0.999951278241316,1.0,1.0,14022,5238,3459,4,"{""V0001"": 707, ""V0002"": 699, ""V0003"": 704, ""V0004"": 715}",1.0,1.0,32,0.464070796460177,4,1.382648401826484,0,1.0,0.25200783545543587,1.9999513275954541,0.9999756637977271,1.0,1.0,2825,1514,1095
italian_old_ud218,Italian,8,40814041438,86afeaf704d6d49ad4b1bb4477a10de586cbc158523edcfb2f2177ec7c027260,c3b861c1f7e877f10b9afba15f49f1c7ec091fb4ab69def4270450efd3531ccd,False,8,"{""V0001"": 1714, ""V0002"": 1776, ""V0003"": 1792, ""V0004"": 1756, ""V0007"": 1776, ""V0008"": 1816, ""V0009"": 1671, ""V0014"": 1721}",1.0,1.0,36,0.5559121380687491,8,1.8002312807169703,0,1.0,0.1252389833854594,2.9995337439963894,0.9998445813321298,1.0,1.0,14022,6227,3459,8,"{""V0001"": 316, ""V0002"": 321, ""V0003"": 352, ""V0004"": 382, ""V0007"": 377, ""V0008"": 351, ""V0009"": 360, ""V0014"": 366}",1.0,1.0,36,0.3741592920353982,8,1.6146118721461187,0,1.0,0.12242899118511263,2.997049650391669,0.9990165501305563,1.0,1.0,2825,1768,1095
italian_old_ud218,Italian,8,40814041439,264ee2ce6d01e9f2bcbd2bd085b86c64d87f795212e1945e219ff0795a7c16a5,a7d6fd9c627069c05a84e9ad2b592a9274026d95c9b5a02f6411b326eeed674b,False,8,"{""V0001"": 1818, ""V0002"": 1689, ""V0003"": 1702, ""V0004"": 1839, ""V0006"": 1786, ""V0007"": 1705, ""V0012"": 1725, ""V0015"": 1758}",1.0,1.0,36,0.5541292255027813,8,1.8074588031222896,0,1.0,0.12482985422013487,2.999341315319771,0.9997804384399237,1.0,1.0,14022,6252,3459,8,"{""V0001"": 357, ""V0002"": 375, ""V0003"": 330, ""V0004"": 355, ""V0006"": 332, ""V0007"": 357, ""V0012"": 337, ""V0015"": 382}",1.0,1.0,36,0.37026548672566373,8,1.6246575342465754,0,1.0,0.12513875285667647,2.9981339487842806,0.9993779829280935,1.0,1.0,2825,1779,1095
italian_old_ud218,Italian,8,40814041440,177780476f755d467f4e5688d4d50fbaf1a0299a96464aae52c48b53316a8df3,e74d6f669dd6b16fb3602e22ddde15ae0affa7b59320e13486d04af9466cb1dc,False,8,"{""V0001"": 1775, ""V0002"": 1736, ""V0003"": 1694, ""V0004"": 1793, ""V0005"": 1778, ""V0010"": 1785, ""V0012"": 1714, ""V0014"": 1747}",1.0,1.0,36,0.5539865924975039,8,1.8080370049147152,0,1.0,0.12456749202522834,2.999733288313287,0.999911096104429,1.0,1.0,14022,6254,3459,8,"{""V0001"": 356, ""V0002"": 362, ""V0003"": 341, ""V0004"": 344, ""V0005"": 356, ""V0010"": 380, ""V0012"": 347, ""V0014"": 339}",1.0,1.0,36,0.37026548672566373,8,1.6246575342465754,0,1.0,0.12752203721841332,2.999080294348993,0.9996934314496643,1.0,1.0,2825,1779,1095
italian_old_ud218,Italian,8,40814041441,9985e5f68709b39c1b69b4be39355cf759ca750599cb84f0862f0d9a25bb371c,e9a424cae47027c73ea8ee256af2d36b05805b823587905892f7ac16d1e5450b,False,8,"{""V0001"": 1744, ""V0002"": 1764, ""V0003"": 1756, ""V0004"": 1742, ""V0011"": 1786, ""V0012"": 1761, ""V0013"": 1787, ""V0015"": 1682}",1.0,1.0,36,0.5551276565397233,8,1.8034113905753109,0,1.0,0.12432720981702185,2.999772952851771,0.999924317617257,1.0,1.0,14022,6238,3459,8,"{""V0001"": 352, ""V0002"": 359, ""V0003"": 341, ""V0004"": 357, ""V0011"": 347, ""V0012"": 353, ""V0013"": 357, ""V0015"": 359}",1.0,1.0,36,0.37168141592920356,8,1.6210045662100456,0,1.0,0.12713026444662096,2.9997929635284315,0.9999309878428105,1.0,1.0,2825,1775,1095
italian_old_ud218,Italian,8,40814041442,ae10a6150314a9c310e5e955d3f635bb7ca4ff4ff1c59a4d0076399a6ad0328a,c39ed03ee4454a9a481c2de6f4f07692c24b2869fe1972cbf74e1860140dfc7a,False,8,"{""V0001"": 1714, ""V0002"": 1749, ""V0003"": 1821, ""V0004"": 1730, ""V0010"": 1751, ""V0012"": 1738, ""V0013"": 1755, ""V0014"": 1764}",1.0,1.0,36,0.5549137070318072,8,1.8042786932639492,0,1.0,0.12466100726301681,2.9997946060433365,0.9999315353477788,1.0,1.0,14022,6241,3459,8,"{""V0001"": 371, ""V0002"": 357, ""V0003"": 338, ""V0004"": 336, ""V0010"": 379, ""V0012"": 342, ""V0013"": 366, ""V0014"": 336}",1.0,1.0,36,0.3766371681415929,8,1.6082191780821917,0,1.0,0.12611818478615736,2.9984813617739148,0.9994937872579716,1.0,1.0,2825,1761,1095
italian_old_ud218,Italian,16,40814041438,86afeaf704d6d49ad4b1bb4477a10de586cbc158523edcfb2f2177ec7c027260,c3b861c1f7e877f10b9afba15f49f1c7ec091fb4ab69def4270450efd3531ccd,False,16,"{""V0001"": 887, ""V0002"": 894, ""V0003"": 884, ""V0004"": 901, ""V0005"": 862, ""V0006"": 885, ""V0007"": 891, ""V0008"": 921, ""V0009"": 820, ""V0010"": 855, ""V0011"": 827, ""V0012"": 908, ""V0013"": 851, ""V0014"": 859, ""V0015"": 882, ""V0016"": 895}",1.0,1.0,44,0.4786763657110255,16,2.1133275513154093,0,1.0,0.06261624463586206,3.9992929169502665,0.9998232292375666,1.0,1.0,14022,7310,3459,16,"{""V0001"": 167, ""V0002"": 146, ""V0003"": 176, ""V0004"": 187, ""V0005"": 196, ""V0006"": 197, ""V0007"": 180, ""V0008"": 172, ""V0009"": 187, ""V0010"": 195, ""V0011"": 149, ""V0012"": 176, ""V0013"": 173, ""V0014"": 170, ""V0015"": 175, ""V0016"": 179}",1.0,1.0,44,0.28743362831858404,16,1.8383561643835618,0,1.0,0.06131243878550441,3.9952324884089916,0.9988081221022479,1.0,1.0,2825,2013,1095
italian_old_ud218,Italian,16,40814041439,264ee2ce6d01e9f2bcbd2bd085b86c64d87f795212e1945e219ff0795a7c16a5,a7d6fd9c627069c05a84e9ad2b592a9274026d95c9b5a02f6411b326eeed674b,False,16,"{""V0001"": 851, ""V0002"": 852, ""V0003"": 863, ""V0004"": 902, ""V0005"": 877, ""V0006"": 910, ""V0007"": 828, ""V0008"": 827, ""V0009"": 891, ""V0010"": 967, ""V0011"": 876, ""V0012"": 898, ""V0013"": 937, ""V0014"": 839, ""V0015"": 867, ""V0016"": 837}",1.0,1.0,44,0.4763229211239481,16,2.1228678808904307,0,1.0,0.06264351991355036,3.9986287705164374,0.9996571926291093,1.0,1.0,14022,7343,3459,16,"{""V0001"": 165, ""V0002"": 190, ""V0003"": 146, ""V0004"": 166, ""V0005"": 170, ""V0006"": 166, ""V0007"": 187, ""V0008"": 157, ""V0009"": 179, ""V0010"": 192, ""V0011"": 166, ""V0012"": 180, ""V0013"": 189, ""V0014"": 184, ""V0015"": 203, ""V0016"": 185}",1.0,1.0,44,0.28283185840707964,16,1.8502283105022832,0,1.0,0.06294482533463924,3.9951012424045818,0.9987753106011454,1.0,1.0,2825,2026,1095
italian_old_ud218,Italian,16,40814041440,177780476f755d467f4e5688d4d50fbaf1a0299a96464aae52c48b53316a8df3,e74d6f669dd6b16fb3602e22ddde15ae0affa7b59320e13486d04af9466cb1dc,False,16,"{""V0001"": 872, ""V0002"": 832, ""V0003"": 823, ""V0004"": 879, ""V0005"": 888, ""V0006"": 882, ""V0007"": 890, ""V0008"": 871, ""V0009"": 891, ""V0010"": 903, ""V0011"": 914, ""V0012"": 825, ""V0013"": 904, ""V0014"": 856, ""V0015"": 903, ""V0016"": 889}",1.0,1.0,44,0.4770360861503352,16,2.119976871928303,0,1.0,0.06226166602591411,3.999274775781703,0.9998186939454258,1.0,1.0,14022,7333,3459,16,"{""V0001"": 178, ""V0002"": 180, ""V0003"": 153, ""V0004"": 158, ""V0005"": 178, ""V0006"": 194, ""V0007"": 178, ""V0008"": 188, ""V0009"": 168, ""V0010"": 186, ""V0011"": 186, ""V0012"": 171, ""V0013"": 182, ""V0014"": 171, ""V0015"": 178, ""V0016"": 176}",1.0,1.0,44,0.2884955752212389,16,1.8356164383561644,0,1.0,0.06333659810643161,3.9975077864987982,0.9993769466246996,1.0,1.0,2825,2010,1095
italian_old_ud218,Italian,16,40814041441,9985e5f68709b39c1b69b4be39355cf759ca750599cb84f0862f0d9a25bb371c,e9a424cae47027c73ea8ee256af2d36b05805b823587905892f7ac16d1e5450b,False,16,"{""V0001"": 862, ""V0002"": 908, ""V0003"": 886, ""V0004"": 885, ""V0005"": 856, ""V0006"": 882, ""V0007"": 860, ""V0008"": 870, ""V0009"": 883, ""V0010"": 926, ""V0011"": 860, ""V0012"": 901, ""V0013"": 904, ""V0014"": 844, ""V0015"": 838, ""V0016"": 857}",1.0,1.0,44,0.47831978319783197,16,2.114773055796473,0,1.0,0.062427915337538054,3.9994632239002095,0.9998658059750524,1.0,1.0,14022,7315,3459,16,"{""V0001"": 167, ""V0002"": 178, ""V0003"": 170, ""V0004"": 166, ""V0005"": 181, ""V0006"": 185, ""V0007"": 184, ""V0008"": 171, ""V0009"": 177, ""V0010"": 177, ""V0011"": 170, ""V0012"": 169, ""V0013"": 180, ""V0014"": 192, ""V0015"": 167, ""V0016"": 191}",1.0,1.0,44,0.29061946902654867,16,1.83013698630137,0,1.0,0.06297747306562194,3.9984530788801713,0.9996132697200428,1.0,1.0,2825,2004,1095
italian_old_ud218,Italian,16,40814041442,ae10a6150314a9c310e5e955d3f635bb7ca4ff4ff1c59a4d0076399a6ad0328a,c39ed03ee4454a9a481c2de6f4f07692c24b2869fe1972cbf74e1860140dfc7a,False,16,"{""V0001"": 839, ""V0002"": 869, ""V0003"": 946, ""V0004"": 892, ""V0005"": 880, ""V0006"": 875, ""V0007"": 875, ""V0008"": 877, ""V0009"": 854, ""V0010"": 889, ""V0011"": 838, ""V0012"": 884, ""V0013"": 878, ""V0014"": 895, ""V0015"": 862, ""V0016"": 869}",1.0,1.0,44,0.4766081871345029,16,2.12171147730558,0,1.0,0.06241752475556156,3.9994551701910592,0.9998637925477648,1.0,1.0,14022,7339,3459,16,"{""V0001"": 199, ""V0002"": 174, ""V0003"": 171, ""V0004"": 171, ""V0005"": 183, ""V0006"": 167, ""V0007"": 172, ""V0008"": 173, ""V0009"": 158, ""V0010"": 200, ""V0011"": 165, ""V0012"": 184, ""V0013"": 193, ""V0014"": 174, ""V0015"": 179, ""V0016"": 162}",1.0,1.0,44,0.2913274336283186,16,1.828310502283105,0,1.0,0.0632713026444662,3.9966906570409177,0.9991726642602294,1.0,1.0,2825,2002,1095
latin_udante_ud218,Latin,4,40814041438,d17c508065d061026f14e89ef8263936497cf7c37a3e3268c9431d8a2469812d,ffbcdd957d38d3472f91c3a43d3d93ccda5d32fe846c7595cb4be200cbc50ee4,False,4,"{""V0001"": 3452, ""V0002"": 3470, ""V0003"": 3602, ""V0004"": 3336}",1.0,1.0,28,0.5383116883116883,4,1.513123669898321,0,1.0,0.2502102340676383,1.9994656976972116,0.9997328488486058,1.0,1.0,13860,6399,4229,4,"{""V0001"": 720, ""V0002"": 701, ""V0003"": 734, ""V0004"": 708}",1.0,1.0,27,0.36465246245197347,4,1.3728301886792453,0,1.0,0.24673827613308882,1.9997790584417237,0.9998895292208618,1.0,1.0,2863,1819,1325
latin_udante_ud218,Latin,4,40814041439,95dda5855a5508c27070f72e433c9b2a83d3860e14a5da902deffbf18258422f,2ea40b299ff7f65d522e7bcd4dc9ebbdb158411a8c2a9914dd6a2cfead62bb21,False,4,"{""V0001"": 3459, ""V0002"": 3498, ""V0003"": 3444, ""V0004"": 3459}",1.0,1.0,28,0.5374458874458874,4,1.5159612201466068,0,1.0,0.25033066966417483,1.9999759751431485,0.9999879875715743,1.0,1.0,13860,6411,4229,4,"{""V0001"": 717, ""V0002"": 731, ""V0003"": 709, ""V0004"": 706}",1.0,1.0,27,0.36046105483758295,4,1.3818867924528302,0,1.0,0.25182080167670945,1.9998684541496263,0.9999342270748132,1.0,1.0,2863,1831,1325
latin_udante_ud218,Latin,4,40814041440,e168a2d4076b44c7403a8e24e5535ad2da14ac5dcd5d0db796bcd16aaa0e61bc,58b7a0ecdd4220300c610b390b034ce8314f0c34d6ae95fbdbee258311b954b7,False,4,"{""V0001"": 3481, ""V0002"": 3365, ""V0003"": 3590, ""V0004"": 3424}",1.0,1.0,28,0.5362914862914863,4,1.5197446204776544,0,1.0,0.2502186856884479,1.9995872228958067,0.9997936114479034,1.0,1.0,13860,6427,4229,4,"{""V0001"": 728, ""V0002"": 700, ""V0003"": 739, ""V0004"": 696}",1.0,1.0,27,0.3677960181627663,4,1.3660377358490565,0,1.0,0.25192559601781506,1.9995326574191916,0.9997663287095958,1.0,1.0,2863,1810,1325
