source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,variant_count,phase3a4_mechanism
latin_udante_ud218,Latin,base_form_suffix_extended_K8,40814041442,hmm_space_free,categorical_hmm,16,106,10000,7716820579280487841,3.662948477561619,3.19298697270653,0.4699615048550889,0.12830142376666365,0.4373645710291036,0.5021573338927596,1.0,0.0,True,True,8,base_form_suffix_extended
latin_udante_ud218,Latin,base_form_suffix_extended_K8,40814041442,hmm_token_aware,categorical_hmm,16,106,10000,7635378083810187310,3.2146904778310668,2.767877958179123,0.4468125196519437,0.13899083682650715,0.41947779062753154,0.473203131540853,1.0,0.0,True,True,8,base_form_suffix_extended
latin_udante_ud218,Latin,base_form_suffix_extended_K8,40814041442,slot_grammar,finite_template_slot_grammar,16,106,10000,3160205758936003255,3.3944393754553026,2.7544509930912753,0.6399883823640273,0.1885402305286965,0.6185944587798398,0.6614444966189925,1.0,0.0,True,True,8,base_form_suffix_extended
latin_udante_ud218,Latin,base_form_suffix_extended_K8,40814041442,token_markov,exact_token_markov,1,106,10000,2595746177379477692,2.6251607123178635,2.7544509930912753,-0.12929028077341176,-0.049250424999411235,-0.15892702396313196,-0.10137135319156387,0.0,1.0,False,False,8,base_form_suffix_extended
latin_udante_ud218,Latin,base_form_suffix_extended_K8,40814041442,copy_edit,local_copy_edit,16,106,10000,1858362383353693027,4.102081975487111,2.7544509930912753,1.3476309823958355,0.3285236595584631,1.3146988997119535,1.3804547297900374,1.0,0.0,True,True,8,base_form_suffix_extended
