bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,bootstrap_probability_tie,relation,competitor,selected_hyperparameter,train_selected_restart,train_selected_seed,training_log_likelihood_nats,fit_scope,evaluation_scope,test_hyperparameter_selection,bootstrap_method,model_config_sha256,matched_ngram_config_sha256,direction_match_voynich,strong_direction_match_voynich,locked_test_accessed,training_rho_copy
15,10000,40814041438,2.672612237754276,2.6356836974565803,0.036928540297695545,0.013817395496447178,-0.02624974679181006,0.06794564313342506,0.9081,0.0919,0.0,hmm_space_free,categorical_hmm,16,3,40814201441,-208595.26585186023,VOYNICH_TRAIN_ONLY,VOYNICH_TEST_LOCKED_ONLY,False,paired atomic-physical-leaf-group resampling with replacement; ratio-of-sums bits/event,86c0e7bc5fa29d45230a57b41f9402321e118cf7f54a3a410fa5feafc649dd20,f0c00cb95364aa7b138c215ccd3befa9991dc106740172115f5c685d57f7e31c,True,False,True,
15,10000,40814041438,2.3933224457113247,2.3094441961537666,0.08387824955755807,0.03504678181072606,0.03086872746142959,0.11153284385592892,0.9967,0.0033,0.0,hmm_token_aware,categorical_hmm,16,3,40815201441,-226015.9357597241,VOYNICH_TRAIN_ONLY,VOYNICH_TEST_LOCKED_ONLY,False,paired atomic-physical-leaf-group resampling with replacement; ratio-of-sums bits/event,86c0e7bc5fa29d45230a57b41f9402321e118cf7f54a3a410fa5feafc649dd20,f0c00cb95364aa7b138c215ccd3befa9991dc106740172115f5c685d57f7e31c,True,True,True,
15,10000,40814041438,2.7590444201978825,2.307085381877754,0.4519590383201284,0.16380998979629088,0.3967093038954569,0.48692593834832154,1.0,0.0,0.0,slot_grammar,finite_template_slot_grammar,16,2,40814201440,-264465.9517979269,VOYNICH_TRAIN_ONLY,VOYNICH_TEST_LOCKED_ONLY,False,paired atomic-physical-leaf-group resampling with replacement; ratio-of-sums bits/event,5f2169e8474afb94e75f8eefd76ced727ace3d31fee98b707baccffabd57c8f3,,True,True,True,
15,10000,40814041438,2.4179162720854968,2.307085381877754,0.11083089020774262,0.045837356523577615,0.08790296513246057,0.1456326711316834,1.0,0.0,0.0,token_markov,exact_token_markov,1,,,,VOYNICH_TRAIN_ONLY,VOYNICH_TEST_LOCKED_ONLY,False,paired atomic-physical-leaf-group resampling with replacement; ratio-of-sums bits/event,9ab06d214dda4e0a6adc8e53237c22f100ca9f3cdfb382193973586b493d47d1,,True,True,True,
15,10000,40814041438,3.4276600732589664,2.307085381877754,1.1205746913812122,0.326921184549023,0.9485271668866365,1.2148230514467258,1.0,0.0,0.0,copy_edit,local_copy_edit,16,,,,VOYNICH_TRAIN_ONLY,VOYNICH_TEST_LOCKED_ONLY,False,paired atomic-physical-leaf-group resampling with replacement; ratio-of-sums bits/event,74e0319a48ed477ed6c94fd5a8e3551bbb42f1d46f79ad8dbb7b20d42e6afc0c,,True,True,True,0.632623652399774
