source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,variant_count,phase3_mechanism
french_profiterole_ud218,French,latent_variant_K1,40814041441,token_markov,exact_token_markov,1,387,10000,1414880841833153236,2.2217085389448163,2.736719444258817,-0.5150109053140008,-0.23180849165687634,-0.5559377241009597,-0.47497044288714785,0.0,1.0,False,False,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K1,40814041441,copy_edit,local_copy_edit,16,387,10000,7729665569497628472,4.239351524362056,2.736719444258817,1.502632080103239,0.3544485687181502,1.4714692001555678,1.5335984007185206,1.0,0.0,True,True,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K1,40814041442,hmm_space_free,categorical_hmm,16,387,10000,8102817992201545790,3.6730487794138487,3.300872669913783,0.3721761095000655,0.10132620932942193,0.3380126150454603,0.40510815336501366,1.0,0.0,True,True,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K1,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,2976820404803216754,3.0950661101846246,2.759209886848747,0.3358562233358775,0.10851342471513248,0.3101219984187792,0.36157447968079615,1.0,0.0,True,True,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K1,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,6125405882272217168,3.330585109086754,2.736710944780982,0.5938741643057721,0.17830925944078713,0.5715963665151429,0.6165455043174672,1.0,0.0,True,True,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K1,40814041442,token_markov,exact_token_markov,1,387,10000,3243966154099332865,2.2217095712729513,2.736710944780982,-0.5150013735080305,-0.23180409364350663,-0.5558570105772924,-0.4745081592944102,0.0,1.0,False,False,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K1,40814041442,copy_edit,local_copy_edit,16,387,10000,195772118841387193,4.23334740305223,2.736710944780982,1.4966364582712481,0.3535349962519443,1.4663555380587592,1.5263193882901727,1.0,0.0,True,True,1,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041438,hmm_space_free,categorical_hmm,16,387,10000,8250388422483994930,3.7992497425684233,3.4830865462237566,0.3161631963446667,0.08321727124232947,0.283466099245133,0.34774039782921123,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041438,hmm_token_aware,categorical_hmm,16,387,10000,577391571268275181,3.201752514352437,2.863163591102136,0.3385889232503012,0.10575112277807697,0.31306312161552874,0.3641960917880446,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041438,slot_grammar,finite_template_slot_grammar,16,387,10000,3499569114217896911,3.4337824813564044,2.8360580801520854,0.597724401204319,0.17407171375870234,0.5748369031854088,0.6200320625562499,1.0,0.0,True,True,2,related_multi_code_nomenclator
